,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",0.1,0.6529069828574454,0.9405360387721223,0.5,0.0,0.9255608409538978,0.0
1,"(0, 2)",100.0,0.4677087934784991,0.9541321205315901,0.3097804972804973,0.003489971597707717,0.9340850398637048,0.0017482517482517483
2,"(0, 3)",100.0,0.5573725172930418,0.9475147898091839,0.3948087431693989,0.8056437819861912,0.9413744501069073,0.7041211293260474
3,"(0, 4)",10.0,0.3502159834621731,0.9427188665659794,0.21505376344086022,0.0,0.914711198084558,0.0
4,"(0, 5)",100.0,0.0964981071242873,0.9416820121564429,0.050854700854700854,0.027355259122544173,0.8992127324407045,0.013888888888888888
5,"(0, 6)",0.01,0.6076912430803254,0.9392340932482404,0.44914596273291924,0.3900943263842516,0.9399612666915775,0.24611801242236025
6,"(0, 7)",100.0,0.5680115475487348,0.9319015194854239,0.4085,0.5676839358504907,0.8904028223377196,0.4166666666666667
7,"(0, 8)",0.1,0.525970521356273,0.9437191124773396,0.3645833333333333,0.8704193848468526,0.9281569736962365,0.8194444444444444
8,"(0, 9)",0.1,0.571044429225716,0.941906514474079,0.4097222222222222,0.5768076350486516,0.9035833670596184,0.4236111111111111
9,"(0, 10)",100.0,0.6303180454000757,0.9433124863039843,0.4732815442561205,0.8601077056761737,0.9350912518547744,0.7962570621468926
10,"(1, 2)",0.01,0.006966883955089724,0.9325000478831095,0.0034965034965034965,0.35121558580655393,0.9245520422273066,0.21678321678321677
11,"(1, 3)",100.0,0.6180099990450135,0.9349928219185978,0.46153846153846156,0.6228599503991331,0.9240985720975896,0.469735182849937
12,"(1, 4)",0.1,0.0,0.9045426043554643,0.0,0.0,0.8784960910408492,0.0
13,"(1, 5)",1.0,0.6129508165875107,0.9122107780249115,0.46153846153846156,0.0,0.8812198941713548,0.0
14,"(1, 6)",0.01,0.2131309109991238,0.9309023385234217,0.1203416149068323,0.4412362458542397,0.9183841846810419,0.29037267080745344
15,"(1, 7)",10.0,0.0,0.9212895557294934,0.0,0.0,0.8874423106857505,0.0
16,"(1, 8)",0.1,0.03408645838782894,0.9308154371821278,0.017361111111111112,0.22537352599733418,0.9171173706410038,0.1284722222222222
17,"(1, 9)",10.0,0.6145597436469247,0.9193749246972828,0.46153846153846156,0.0,0.8958461062345555,0.0
18,"(1, 10)",0.1,0.11145267643955475,0.9193769496799116,0.059322033898305086,0.17617144984174324,0.9159960862432155,0.09745762711864407
19,"(2, 3)",0.01,0.32998701495068605,0.9506207889757334,0.19964461767740457,0.0,0.9441998881540354,0.0
20,"(2, 4)",1.0,0.2490379112100671,0.9307067714156029,0.14375140988044216,0.5393830557836625,0.9198031265047258,0.38157004286036544
21,"(2, 5)",0.01,0.4764658472107362,0.9270359963037351,0.32062937062937064,0.5564889603499427,0.8998285701723849,0.4027972027972028
22,"(2, 6)",10.0,0.3235815705033833,0.9348322707663032,0.1956521739130435,0.41706596262949963,0.9320870543161148,0.2686335403726708
23,"(2, 7)",0.1,0.42742474059206503,0.9226174871686583,0.27813986013986014,0.7243430367443696,0.9146055482354617,0.5996083916083916
24,"(2, 8)",0.1,0.5265607158735187,0.9413541828997505,0.36550602175602176,0.8271766712329958,0.9345420886306935,0.741938616938617
25,"(2, 9)",100.0,0.4960362154259773,0.9229263617927752,0.33916083916083917,0.5479258215746262,0.9119447181905735,0.3916083916083916
26,"(2, 10)",0.1,0.553110775871168,0.943809342232653,0.39117873651771956,0.6791479679892688,0.9353734732851309,0.5331130733673106
27,"(3, 4)",0.01,0.5968737097973653,0.91765648150746,0.4422704036664904,0.6839445752192013,0.9011245477807337,0.551119337211352
28,"(3, 5)",100.0,0.5020422475371753,0.930488533938541,0.3437578814627995,0.18801620153103488,0.8947959442506238,0.10504413619167717
29,"(3, 6)",0.1,0.6025866991893115,0.9341443714268574,0.444735770288158,0.4297697654960914,0.9381648422025071,0.27872670807453415
30,"(3, 7)",100.0,0.06335266205569805,0.9351801231662855,0.03278688524590164,0.0,0.9185006405447739,0.0
31,"(3, 8)",0.1,0.5192622659117792,0.947017527768531,0.35769581056466304,0.1110215020176483,0.9316608857661015,0.059027777777777776
32,"(3, 9)",10.0,0.0,0.9295383058810963,0.0,0.0,0.9051811784338191,0.0
33,"(3, 10)",1.0,0.7364405590450617,0.9409435195328916,0.6049597110308419,0.8144814443561049,0.9409566170097572,0.7179772158933038
34,"(4, 5)",0.01,0.5329714380169139,0.9129056537506107,0.3763440860215054,0.6840368544469976,0.8893282853759454,0.5557485525227461
35,"(4, 6)",100.0,0.5420985281548881,0.9152547079639946,0.38509316770186336,0.4572688666218682,0.8853773732045166,0.3082298136645963
36,"(4, 7)",100.0,0.1931358118626646,0.9122855163664104,0.108,0.0,0.8965581747686581,0.0
37,"(4, 8)",100.0,0.7812361793663725,0.9205631561458153,0.6785394265232975,0.7842501000051352,0.9003564322698959,0.6946684587813621
38,"(4, 9)",100.0,0.042021890643384414,0.9138752748570531,0.021505376344086023,0.0,0.8868336120327959,0.0
39,"(4, 10)",10.0,0.08102526193112093,0.9227988415996653,0.0423728813559322,0.0,0.8977276113639066,0.0
40,"(5, 6)",1.0,0.4724590446320868,0.9291017241177547,0.3167701863354037,0.4145149481811425,0.8898641456564492,0.2701863354037267
41,"(5, 7)",1.0,0.26407648702973024,0.9203548919502735,0.15415384615384617,0.076660193664216,0.9181393884172133,0.04
42,"(5, 8)",10.0,0.6911087015660535,0.9319089404384595,0.5491987179487179,0.7085490025448914,0.9025978007734751,0.583173076923077
43,"(5, 9)",100.0,0.23386667974878225,0.9159755833925123,0.13404558404558403,0.3349161445607355,0.8886904351330118,0.20633903133903134
44,"(5, 10)",1.0,0.45037280271474883,0.9351589592465213,0.2966101694915254,0.008435516758526584,0.91510908980791,0.00423728813559322
45,"(6, 7)",10.0,0.5687632183575306,0.9129508987131475,0.41304347826086957,0.8398150445786999,0.9088575387910081,0.7805217391304348
46,"(6, 8)",1.0,0.6333873112500186,0.9291178148687642,0.48046066252587993,0.8825724228174944,0.9220482518338096,0.8463379917184265
47,"(6, 9)",0.01,0.4219939899193647,0.9168602339057558,0.27406832298136646,0.4102963463891819,0.9112452644536094,0.26475155279503104
48,"(6, 10)",10.0,0.3844332675193188,0.9371461710321807,0.241814927887146,0.39563597593756544,0.9318122323605019,0.2511316980734814
49,"(7, 8)",100.0,0.7340092145886623,0.9129420419385225,0.6137222222222222,0.5858539936855811,0.8864418551184401,0.4375
50,"(7, 9)",100.0,0.22642118710029016,0.9118214391045814,0.12925925925925924,0.10547014880307946,0.9045119337111175,0.056
51,"(7, 10)",1.0,0.19354160232331846,0.9269613617107595,0.10805084745762712,0.0,0.9134476912482378,0.0
52,"(8, 9)",1.0,0.49777242716537795,0.926676859328707,0.3402777777777778,0.5796618994033552,0.8867555521567748,0.4305555555555556
53,"(8, 10)",100.0,0.749831363018049,0.9319916080388084,0.6272363465160076,0.8686065255942513,0.9241188403359148,0.819385593220339
54,"(9, 10)",10.0,0.4350295802784218,0.9302321563124719,0.2838983050847458,0.5680742795746987,0.8891044370437338,0.4173728813559322
