,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",0.01,0.680933901531204,0.927509946536881,0.5379273504273505,0.6481482793260999,0.9068955509670329,0.5042735042735043
1,"(0, 2)",100.0,0.044310347837634975,0.9597248686590741,0.02267871017871018,0.44917445741603534,0.9368197985969228,0.29540598290598286
2,"(0, 3)",100.0,0.5305619679120983,0.94475378674936,0.36885245901639346,0.8275050256008825,0.9265207228119235,0.7476092896174864
3,"(0, 4)",1.0,0.575919944056721,0.9333461462275761,0.4164426523297491,0.8765385136159628,0.9059070953714426,0.8490143369175627
4,"(0, 5)",100.0,0.38743003583802865,0.9413060105170743,0.24391025641025643,0.8262708870057451,0.9068151035809733,0.7588675213675213
5,"(0, 6)",0.1,0.6347832163118129,0.9394288494889046,0.4793391994478951,0.8710452939503385,0.9252896010793342,0.822808833678399
6,"(0, 7)",10.0,0.4169541339189604,0.9285793870535548,0.2688333333333333,0.683038609073483,0.9091416551828873,0.5469999999999999
7,"(0, 8)",1.0,0.7170364311280172,0.9392249537382553,0.5798611111111112,0.8342525232216096,0.9344338511210657,0.7534722222222222
8,"(0, 9)",100.0,0.5479742237048119,0.9273184997332682,0.38888888888888884,0.8903854091079765,0.9113426463848656,0.8703703703703703
9,"(0, 10)",0.01,0.3173148945464276,0.9447841715180074,0.1906779661016949,0.8616419494393119,0.9141301600639247,0.8148540489642184
10,"(1, 2)",1.0,0.010429954072735937,0.9184997904190616,0.005244755244755245,0.03767149879638769,0.916981680650522,0.019230769230769232
11,"(1, 3)",0.1,0.0784487135116001,0.9137733614094407,0.040983606557377046,0.01624770577465932,0.9138245937592484,0.00819672131147541
12,"(1, 4)",0.1,0.0,0.9005332454400767,0.0,0.010686547681390705,0.868674496668971,0.005376344086021506
13,"(1, 5)",10.0,0.0,0.8953131008365192,0.0,0.33687036717697966,0.891117033523828,0.2076923076923077
14,"(1, 6)",0.01,0.3567348028931193,0.9198723450262608,0.22127329192546583,0.15359725427575974,0.9131251211981274,0.08385093167701864
15,"(1, 7)",0.1,0.0,0.9037804551367203,0.0,0.2177920309019499,0.8940095159718976,0.124
16,"(1, 8)",0.1,0.027366496579668765,0.9241614545492342,0.013888888888888888,0.11686687254665283,0.8980775938977548,0.0625
17,"(1, 9)",10.0,0.0,0.8981458715186859,0.0,0.0,0.8951490731567802,0.0
18,"(1, 10)",10.0,0.0,0.9065986416628411,0.0,0.0,0.8982324555405601,0.0
19,"(2, 3)",10.0,0.07412349845921135,0.9440527909809718,0.03857617792044021,0.042303504712061415,0.9408778408751335,0.021638197867706065
20,"(2, 4)",0.01,0.5841480364359325,0.9198385650386542,0.42796450860966995,0.8195853281760302,0.922851206533805,0.7371042935559065
21,"(2, 5)",1.0,0.40183166357831984,0.9344879592469275,0.25594405594405595,0.0,0.9259229951551161,0.0
22,"(2, 6)",100.0,0.5281788523118015,0.9440395649471548,0.36666051339964384,0.14599198359953985,0.9328955657567075,0.07919254658385093
23,"(2, 7)",10.0,0.024156317788225544,0.9261061418656453,0.012237762237762238,0.5070059574744762,0.9247226131839308,0.34924475524475523
24,"(2, 8)",10.0,0.5679626799810226,0.9242304416156255,0.40994075369075367,0.818027759127422,0.9340617216540884,0.7276369463869464
25,"(2, 9)",0.01,0.7142009261872401,0.9221453546666947,0.5827829577829577,0.6568923868400638,0.9190397646045828,0.5111046361046361
26,"(2, 10)",0.01,0.41347365998220503,0.9324527908376012,0.2656305558847932,0.8325312799467812,0.9269479232281674,0.7555707004859546
27,"(3, 4)",0.1,0.2826994939476267,0.9143881913307936,0.16719548739643927,0.8606538358424737,0.9112840759078374,0.8153534285210646
28,"(3, 5)",1.0,0.34357445644683804,0.922510920033391,0.2110970996216898,0.12237991606047001,0.9152892144574724,0.06557377049180328
29,"(3, 6)",0.01,0.6205764097864418,0.938966454046036,0.4634329498014459,0.5778785432396695,0.9274638976988469,0.4196874045412891
30,"(3, 7)",10.0,0.02407567150429261,0.9240747144183593,0.01219672131147541,0.06959780750834928,0.9011234796385403,0.03619672131147541
