,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",10.0,0.3646816655880765,0.42966299739970043,0.31677350427350426,0.16131611539819804,0.473416911471008,0.09722222222222222
1,"(0, 2)",100.0,0.08655624135014257,0.3913181259532924,0.048659673659673656,0.18652189720913362,0.4997817068962097,0.11465617715617717
2,"(0, 3)",10.0,0.1000639169084826,0.4194598549087922,0.056807832422586524,0.11682360656865833,0.493329187910426,0.06625683060109289
3,"(0, 4)",0.01,0.1360651797705453,0.37052987063566284,0.08333333333333333,0.07533395875051717,0.49480953856433363,0.04077060931899641
4,"(0, 5)",0.01,0.13891760859044877,0.3833459406217326,0.08482905982905983,0.16646688058087739,0.4141812577969326,0.10416666666666667
5,"(0, 6)",1.0,0.2156135622778632,0.4124067587898914,0.14596273291925466,0.12236134917139035,0.511778799832015,0.06948757763975155
6,"(0, 7)",0.1,0.13744369731645728,0.39193968640822074,0.08333333333333333,0.2915637556124008,0.4238072590242299,0.2222222222222222
7,"(0, 8)",100.0,0.039727494943556686,0.42680910349191015,0.020833333333333332,0.020434079198288584,0.5331315895450457,0.010416666666666666
8,"(0, 9)",1.0,0.12178445278087312,0.49444796729516427,0.06944444444444445,0.14216757442861552,0.4835810957375181,0.08333333333333333
9,"(0, 10)",0.01,0.012526718209925276,0.4300329848842227,0.006355932203389831,0.01781563284804824,0.5199410250020744,0.009063088512241054
10,"(1, 2)",1.0,0.38782318190020304,0.43005090196739804,0.3531468531468532,0.3566255879857342,0.5150773763720744,0.2727272727272727
11,"(1, 3)",0.01,0.28889037334276557,0.5006068580204641,0.2030264817150063,0.11742764860285256,0.561241550967063,0.06557377049180328
12,"(1, 4)",0.01,0.41139567195293203,0.46364944973851624,0.36972704714640203,0.4063139829155948,0.5142791757881436,0.3358147229114971
13,"(1, 5)",0.01,0.0,0.4485030471574414,0.0,0.0,0.5447950179462101,0.0
14,"(1, 6)",100.0,0.3505528412664355,0.4753666863826974,0.277651696129957,0.16281477265618652,0.49404827242636273,0.09746774964166269
15,"(1, 7)",1.0,0.13827435907900912,0.4747023596114238,0.08092307692307693,0.3153735983529873,0.4979207800748373,0.23076923076923078
16,"(1, 8)",0.1,0.2828607214093372,0.5094655242198708,0.19577991452991453,0.36908030904631234,0.5561781383533408,0.27617521367521364
17,"(1, 9)",100.0,0.4948543759684994,0.4898135828824289,0.5,0.41877985058903766,0.5299725799841383,0.34615384615384615
18,"(1, 10)",0.01,0.40574348677018296,0.4556182626825412,0.36571056062581486,0.46671002387186894,0.5036600803451753,0.4348109517601043
19,"(2, 3)",100.0,0.03245680791969291,0.3873811213691709,0.016937980052734152,0.08023304286122208,0.4745539994970758,0.04382093316519546
20,"(2, 4)",0.01,0.0,0.37549932857413393,0.0,0.006946454261596678,0.5217374121380367,0.0034965034965034965
21,"(2, 5)",100.0,0.04848565514388957,0.38451702628670836,0.025874125874125874,0.020479517716971228,0.4300674935149644,0.01048951048951049
22,"(2, 6)",10.0,0.09259487477213676,0.39574529561823873,0.05243126438778613,0.06984230919140123,0.5107070798986664,0.037484254875559224
23,"(2, 7)",10.0,0.01371190784793408,0.3498187532017878,0.006993006993006993,0.017148921450709075,0.4493553437118305,0.008741258741258742
24,"(2, 8)",0.01,0.013647067245388545,0.3919057820606648,0.006944444444444444,0.020488636069887073,0.5439680741695749,0.01044094794094794
25,"(2, 9)",0.01,0.0650450055370663,0.46556211135346715,0.03496503496503497,0.010383731599769708,0.5148487652071273,0.005244755244755245
26,"(2, 10)",10.0,0.02583251077944059,0.3984856959793936,0.013348939196396823,0.0,0.545864504721621,0.0
27,"(3, 4)",10.0,0.0694252820698612,0.38391902090649327,0.03816322933192315,0.1264859624525154,0.47412852048285614,0.07297726070861978
28,"(3, 5)",10.0,0.059536853676031454,0.38225189904461465,0.03228247162673392,0.016124353062638482,0.4911629727622073,0.00819672131147541
29,"(3, 6)",100.0,0.15212224046075395,0.414000803127375,0.09318042969147744,0.048847947034701814,0.48820274789975904,0.025710212809286224
30,"(3, 7)",1.0,0.01604565292821093,0.37816458423694105,0.00819672131147541,0.1260231875762204,0.43205133615949826,0.07377049180327869
31,"(3, 8)",0.01,0.03785433579934558,0.4006414466941034,0.01986566484517304,0.13288352680020124,0.5287581054832793,0.07599043715846995
32,"(3, 9)",0.1,0.016105511306736653,0.45848568851726906,0.00819672131147541,0.0,0.559180890833667,0.0
33,"(3, 10)",10.0,0.12459905521816933,0.4058532507121412,0.0735968324534593,0.11015729496136667,0.46674272015623125,0.06244790219505418
34,"(4, 5)",10.0,0.015068536915948462,0.3667185016405472,0.007692307692307693,0.02097509042002573,0.42531509216771163,0.010752688172043012
35,"(4, 6)",10.0,0.19773882766591297,0.42107620080515334,0.12920757363253857,0.09665397015469598,0.47792626445096265,0.053763440860215055
36,"(4, 7)",10.0,0.010584360166362383,0.33806116786478685,0.005376344086021506,0.18919778459418027,0.47249983654968325,0.11827956989247312
37,"(4, 8)",10.0,0.0,0.38830250916160186,0.0,0.0671205559504918,0.5525868722107505,0.035730286738351255
38,"(4, 9)",0.01,0.07912633875113416,0.49357522045987245,0.043010752688172046,0.12263771982761411,0.4998740514598462,0.06989247311827956
39,"(4, 10)",0.1,0.0762759952720211,0.38159651028467845,0.0423728813559322,0.11400201444682306,0.45440860693442464,0.06517678148350647
40,"(5, 6)",1.0,0.05750671952292897,0.39935067774551114,0.0309842331581462,0.03154482573967822,0.48344050802836797,0.016304347826086956
41,"(5, 7)",100.0,0.0079124047664216,0.36131668097396297,0.004,0.0,0.3847693875679309,0.0
42,"(5, 8)",0.1,0.03593819880780539,0.38168954347158734,0.01885683760683761,0.039822440659806065,0.4498549404066268,0.020833333333333332
43,"(5, 9)",10.0,0.04392310616627175,0.45438291685474547,0.023076923076923078,0.0,0.4955018643558781,0.0
44,"(5, 10)",1.0,0.09536968500701495,0.3912886094724667,0.05430247718383312,0.06660336412930253,0.4417337045646748,0.036016949152542374
45,"(6, 7)",100.0,0.09431247328166882,0.3593319309137921,0.054279503105590064,0.15726792904919812,0.4848106670360164,0.09385714285714286
46,"(6, 8)",10.0,0.06451694925410552,0.43355046177391393,0.03485162180814355,0.02715926500403352,0.5368823299013824,0.013932022084195996
47,"(6, 9)",0.1,0.03833168912124697,0.3895565811329584,0.020157579940188637,0.22340252150533926,0.42601735239327376,0.1513975155279503
48,"(6, 10)",0.1,0.15101431642934848,0.40850911811332513,0.09262817138646173,0.07959772907392375,0.5339088150773914,0.043004526792293926
49,"(7, 8)",10.0,0.006884563312609488,0.39920310441399987,0.003472222222222222,0.05864432032097344,0.47530789966792825,0.03125
50,"(7, 9)",1.0,0.0,0.4083276661148664,0.0,0.0,0.4926493501233076,0.0
51,"(7, 10)",100.0,0.0587416392555729,0.387486986798019,0.03177966101694915,0.10712323146394123,0.5515891194617591,0.059322033898305086
52,"(8, 9)",0.1,0.006894811180773073,0.4823441947807196,0.003472222222222222,0.0,0.5397558411617775,0.0
53,"(8, 10)",0.1,0.05179714426269164,0.43393831687437306,0.02754237288135593,0.16162717207686017,0.5129212280034277,0.09592749529190207
