,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",0.1,0.30486490516111714,0.34184161566498533,0.27510683760683763,0.2591977319743803,0.36355708728716196,0.2013888888888889
1,"(0, 2)",0.01,0.4287994756614775,0.34309412119178606,0.5715811965811965,0.3776959740972065,0.3808818659019581,0.3745629370629371
2,"(0, 3)",10.0,0.34357929746136245,0.36699347452591347,0.32297358834244083,0.33148710272422455,0.38750872595913705,0.2896174863387978
3,"(0, 4)",0.1,0.4584495499036991,0.38925063756764594,0.5575716845878136,0.4382410258853518,0.37168783703590474,0.5338261648745519
4,"(0, 5)",100.0,0.24902730406381204,0.3975144129735692,0.1813034188034188,0.3162493099360117,0.39007979231169615,0.2659188034188034
5,"(0, 6)",10.0,0.26578478581457743,0.3312615412090092,0.22192028985507248,0.24310564238333665,0.35895045380470897,0.18379054520358867
6,"(0, 7)",100.0,0.2139804205462133,0.3569904989566186,0.1527777777777778,0.2197719912668903,0.35217825696353466,0.1597222222222222
7,"(0, 8)",1.0,0.3724405861203748,0.4016090013067923,0.3472222222222222,0.32904044159828866,0.4277122543345604,0.2673611111111111
8,"(0, 9)",1.0,0.25985941711672017,0.3825384570686693,0.19675925925925927,0.27495999366589285,0.3957993501232087,0.21064814814814814
9,"(0, 10)",100.0,0.19391913363056792,0.4213381631653678,0.12594161958568736,0.17085456419432848,0.4030459651926504,0.1084039548022599
10,"(1, 2)",0.1,0.23423399743268403,0.3785637584284112,0.16958041958041958,0.24961574833218592,0.3555789470774636,0.19230769230769232
11,"(1, 3)",0.01,0.4299887482085458,0.34292909039630143,0.5762925598991173,0.15114649696962434,0.32620798824100566,0.09836065573770492
12,"(1, 4)",0.01,0.3659411935062658,0.338173697172134,0.3986765922249793,0.33739978928801906,0.30575961331035273,0.3763440860215054
13,"(1, 5)",100.0,0.2734337710987132,0.27777008144884163,0.2692307692307693,0.13683266675018585,0.3573711988828562,0.08461538461538462
14,"(1, 6)",0.01,0.09677609270273059,0.31729746345935184,0.05709507883420927,0.07887249189481296,0.3881338466816168,0.04389632107023411
15,"(1, 7)",0.1,0.007903881043277971,0.3289208003426676,0.004,0.2622637955147237,0.3337471814158205,0.216
16,"(1, 8)",1.0,0.41591163540031123,0.34796769114033527,0.5168269230769231,0.11241862390089592,0.379830718067149,0.06597222222222222
17,"(1, 9)",0.01,0.03516965781548762,0.34877220011352306,0.018518518518518517,0.051305572227928774,0.335331852914574,0.027777777777777776
18,"(1, 10)",100.0,0.21217271370041982,0.3666236349766688,0.14928292046936115,0.00421289662386954,0.36593174467886747,0.00211864406779661
19,"(2, 3)",0.1,0.2247580777049668,0.5170669470503149,0.14358592227444686,0.3261854140806381,0.40859792250771715,0.271437578814628
20,"(2, 4)",10.0,0.27382593918872056,0.46977064713712635,0.19322881419655613,0.2120891074993785,0.4063742180886698,0.1434882321979096
21,"(2, 5)",0.01,0.1671948290188491,0.44107712747062383,0.10314685314685315,0.3164590374253095,0.4022278416107221,0.2608391608391608
22,"(2, 6)",0.01,0.28387077782622155,0.456178173107598,0.20604395604395603,0.2612303678610844,0.42580599215589815,0.18840941667028624
23,"(2, 7)",10.0,0.31333744316098755,0.4056652312723321,0.25524475524475526,0.2637353251233102,0.4256255778002767,0.19106293706293706
24,"(2, 8)",0.1,0.39404528172524833,0.4724752531992491,0.3379467754467754,0.3850436797082496,0.41745999147030055,0.35729895104895104
25,"(2, 9)",100.0,0.16374455915786792,0.4162846907610518,0.10191660191660191,0.2943188156438603,0.3981056017638227,0.23345635845635845
26,"(2, 10)",10.0,0.39306664120612783,0.38768348390389484,0.3986013986013986,0.25982964309263745,0.4094517157125827,0.19029275808936827
27,"(3, 4)",10.0,0.4523892812968377,0.43640171002276956,0.4695928080380751,0.4040601104719545,0.3700166721991007,0.44500264410364887
28,"(3, 5)",0.1,0.18544913460792367,0.4030692176712336,0.12042875157629256,0.18840753713000122,0.3680692284071206,0.1266078184110971
29,"(3, 6)",10.0,0.2244916988608196,0.35811563526079654,0.1634889522451889,0.24565367045259592,0.37868199582852397,0.18179156908665103
30,"(3, 7)",100.0,0.13702025549462427,0.4172957284769328,0.08196721311475409,0.08720084841769343,0.3842867706088547,0.04918032786885246
