,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",0.1,0.6461136029595872,0.9742169917796679,0.48333333333333334,0.6609509745216504,0.9747129837479158,0.5
1,"(0, 2)",0.01,0.0,0.9830378148293577,0.0,0.6609509745216504,0.9747129837479158,0.5
2,"(0, 3)",0.1,0.05552716440322676,0.9819258158476956,0.02857142857142857,0.5824348950208538,0.9803276784145473,0.4142857142857143
3,"(0, 4)",0.1,0.1967384678713732,0.9834350962429758,0.10930232558139535,0.657991939088769,0.9706804798031747,0.49767441860465117
4,"(0, 5)",1.0,0.16708218557951687,0.9718356493514945,0.0913978494623656,0.6444795097964711,0.9562448216028692,0.4860215053763441
5,"(0, 6)",1.0,0.0,0.861147129898509,0.0,0.6473356190932147,0.9531222070011179,0.4900990099009901
6,"(0, 7)",0.01,0.16638137300570646,0.9798384852658977,0.09090909090909091,0.6213304293241892,0.9814513884917042,0.45454545454545453
7,"(0, 8)",0.01,0.017388505943871608,0.981828876543211,0.008771929824561403,0.6390998017098904,0.9820379565910008,0.47368421052631576
8,"(0, 9)",1.0,0.0,0.9809844331940238,0.0,0.0,0.9724351281036506,0.0
9,"(0, 10)",0.01,0.25532235369687123,0.9678340257698915,0.14705882352941177,0.6556496492389097,0.9520095562408739,0.5
10,"(1, 2)",0.1,0.08308743545055262,0.9802184844829038,0.04338235294117647,0.9921062246309843,0.984336096596835,1.0
11,"(1, 3)",0.01,0.7676404735935918,0.985729355631237,0.6285714285714286,0.955481505542439,0.9839978446456799,0.9285714285714286
12,"(1, 4)",10.0,0.7009125509921884,0.9869770712500906,0.5434108527131782,0.6718472122781209,0.9683990211617169,0.5143410852713178
13,"(1, 5)",1.0,0.6533322426488184,0.9692085370350598,0.49274193548387096,0.9854298996195143,0.9764045507540787,0.9946236559139785
14,"(1, 6)",10.0,0.024282670388464093,0.9794487582934696,0.012293729372937294,0.005922573297770895,0.9761963578917816,0.0029702970297029703
15,"(1, 7)",10.0,0.16072600280676302,0.9852548697610146,0.0875,0.9695684438229136,0.9850718690988164,0.9545454545454546
16,"(1, 8)",0.01,0.42515989934308585,0.9825358258327886,0.2712719298245614,0.9845126385946,0.977887586922519,0.9912280701754386
17,"(1, 9)",0.1,0.6642144876987426,0.9731370672165277,0.5041666666666667,0.9850869091666864,0.9706120830088637,1.0
18,"(1, 10)",100.0,0.4796250010824282,0.9763684502626665,0.3178921568627451,0.0,0.9716823581047063,0.0
19,"(2, 3)",0.1,0.35450922419523845,0.9947887893315462,0.21568627450980393,0.9634643813020441,0.9849925377634037,0.9428571428571428
20,"(2, 4)",0.1,0.3999955850922685,0.983860786232233,0.2510259917920657,0.9891558346183795,0.9807814899041847,0.9976744186046511
21,"(2, 5)",10.0,0.3413930817266754,0.9856105488732704,0.2064516129032258,0.986011438824711,0.9754786248281528,0.9967741935483871
22,"(2, 6)",10.0,0.29859717772796235,0.9696308850699423,0.17647058823529413,0.00592275369276008,0.9860973179802888,0.0029702970297029703
23,"(2, 7)",100.0,0.2263906699284983,0.8700533395960967,0.13012477718360071,0.9699160512601084,0.9857897603428045,0.9545454545454546
24,"(2, 8)",0.01,0.11745232420657743,0.9884774362300303,0.06243550051599587,0.19021095410903205,0.9855697383406044,0.10526315789473684
25,"(2, 9)",100.0,0.3402827243739976,0.9800820637738406,0.20588235294117646,0.6625971009988038,0.9819078362401008,0.5
26,"(2, 10)",0.01,0.5283384639576539,0.9721050170068983,0.3627450980392157,0.9864981505845732,0.9733560438528761,1.0
27,"(3, 4)",10.0,0.02816584619960071,0.9920777118825101,0.014285714285714285,0.028167471650514305,0.9961271395956799,0.014285714285714285
28,"(3, 5)",0.1,0.20244762144488904,0.9785160195766139,0.11290322580645161,0.4170784987886197,0.9854424783563628,0.2645161290322581
29,"(3, 6)",0.01,0.3994373599485344,0.9963678419604902,0.2497878359264498,0.39574577482276047,0.9864370132937275,0.24752475247524752
30,"(3, 7)",10.0,0.16215558211293862,0.9898007063361783,0.08831168831168831,0.0,0.9955525184926594,0.0
31,"(3, 8)",100.0,0.028162974974856723,0.9850034797178142,0.014285714285714285,0.332501559031891,0.985212559765604,0.2
32,"(3, 9)",0.01,0.20497617927450018,0.9928205786320068,0.11428571428571428,0.6219077806273844,0.9723739960745702,0.45714285714285713
33,"(3, 10)",10.0,0.5129693910503753,0.9850423783313565,0.3467787114845938,0.9471294926873556,0.9824208827484399,0.9142857142857144
34,"(4, 5)",1.0,0.4217843856663536,0.9874200725394667,0.2681670417604401,0.9823498751141209,0.9736343872482487,0.9912228057014254
35,"(4, 6)",1.0,0.06239350263906976,0.9891029096037585,0.032212756159336865,0.007889141586419039,0.9871607782898104,0.0039603960396039604
36,"(4, 7)",0.01,0.39583335232123,0.9834822589871473,0.2477801268498943,0.966901927455243,0.9820438303430957,0.9522198731501057
37,"(4, 8)",0.1,0.0,0.9934035223798878,0.0,0.009258755888693185,0.988393036692302,0.004651162790697674
38,"(4, 9)",10.0,0.8623068752862568,0.9801363044951825,0.7697674418604652,0.5719607625184628,0.9751540549279232,0.4046511627906977
39,"(4, 10)",0.01,0.11749760847496159,0.9858784995242996,0.062471500227998175,0.7170173604414061,0.9702030725345961,0.5686274509803921
40,"(5, 6)",100.0,0.0233711825151734,0.9708563231927045,0.011827956989247311,0.2960715196637543,0.9810734700269583,0.17434259554987755
41,"(5, 7)",0.1,0.30636411059112456,0.9753992354671254,0.1817204301075269,0.6542158088964726,0.9783929307066251,0.4913978494623656
42,"(5, 8)",1.0,0.060441204144198936,0.9793900458705893,0.03118279569892473,0.004291636608364493,0.9778215972206302,0.002150537634408602
43,"(5, 9)",0.01,0.027565005048597012,0.9829918556313972,0.013978494623655914,0.00643043335718208,0.9794040612314423,0.0032258064516129032
44,"(5, 10)",100.0,0.6123413795636478,0.9745252946895887,0.4464263124604681,0.9808078414903324,0.9745985368193519,0.9870967741935484
45,"(6, 7)",0.01,0.2054079502908675,0.9775209466527033,0.11476147614761477,0.9668316278995241,0.9868440324366807,0.9476147614761476
46,"(6, 8)",0.01,0.11385854561500719,0.9917894156078702,0.060396039603960394,0.9831997416314353,0.9830922286848769,0.9833072780962306
47,"(6, 9)",0.01,0.18452893123706424,0.9684445891839653,0.10198019801980197,0.009851461935130732,0.9846844647669855,0.0049504950495049506
48,"(6, 10)",0.01,0.6445460412242119,0.9750314833398104,0.4813822558726461,0.9820394778109709,0.9750703819533526,0.9891089108910891
49,"(7, 8)",0.01,0.08690225100193695,0.9858398163643121,0.045454545454545456,0.9030921343421542,0.9878373422131267,0.8317384370015949
50,"(7, 9)",0.1,0.7011713723096958,0.9813192152490795,0.5454545454545454,0.0,0.9414527724644501,0.0
51,"(7, 10)",0.1,0.3120146847846185,0.984519468897556,0.1853832442067736,0.4735980959812004,0.9657264170670987,0.3137254901960784
52,"(8, 9)",1.0,0.6639244222205556,0.9877605903518941,0.5,0.9746146632041419,0.9755468958641657,0.9736842105263157
53,"(8, 10)",0.1,0.7390899868406089,0.9740376557928718,0.5954592363261093,0.982210765171626,0.9733560438528761,0.9912280701754386
54,"(9, 10)",10.0,0.6629476465672143,0.9834490692844514,0.5,0.0,0.9710920117661035,0.0
