,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",0.01,0.6585716103844164,0.964435926265397,0.5,0.6555068193168946,0.9514075402262989,0.5
1,"(0, 2)",1.0,0.34391367065527784,0.9687343544944915,0.2090677634155895,0.5746071973899489,0.9605426595976387,0.4099099099099099
2,"(0, 3)",0.01,0.21262841226003404,0.95928385517684,0.11956521739130435,0.9807745718072712,0.9622744337789553,1.0
3,"(0, 4)",0.01,0.7908822681520142,0.950789806525981,0.6770186335403727,0.6551738098711484,0.9500058705319463,0.5
4,"(0, 5)",10.0,0.6462890562740332,0.980966723869201,0.4818840579710145,0.6546154377583209,0.9476616926790447,0.5
5,"(0, 6)",100.0,0.5500456955463803,0.9655877007578542,0.3845528455284553,0.5418081779224102,0.9772968805006746,0.3747967479674797
6,"(0, 7)",0.01,0.9410551863272449,0.9465896538817512,0.9355850598190838,0.6499644575971911,0.9524894002565348,0.49328859060402686
7,"(0, 8)",1.0,0.5853677685270812,0.972983553786152,0.4186046511627907,0.259725779332589,0.9796068913657001,0.14970930232558138
8,"(0, 9)",10.0,0.0,0.9601880986016558,0.0,0.6208689529138924,0.9520622188932464,0.46062992125984253
9,"(0, 10)",0.01,0.7157503870082113,0.9648539352410699,0.5688787185354691,0.6376087045552516,0.9534634056585701,0.4789473684210526
10,"(1, 2)",100.0,0.7384933462384599,0.9749456978740623,0.5943470943470943,0.9440873550956903,0.9757506702192524,0.9144144144144144
11,"(1, 3)",0.1,0.6338110030620561,0.9622455923780134,0.4725274725274725,0.9832531717495755,0.9670580172268808,1.0
12,"(1, 4)",0.01,0.74205769848308,0.9689708126514298,0.6012558869701726,0.983159777976262,0.9668773487535294,1.0
13,"(1, 5)",1.0,0.8476973194092019,0.9789455512519889,0.747481684981685,0.9814337413549943,0.9635443281427674,1.0
14,"(1, 6)",10.0,0.5204093635097272,0.9723057356423614,0.35528455284552846,0.5213900609126358,0.9730650119934181,0.35609756097560974
15,"(1, 7)",0.1,0.9785278364918623,0.9694338209087344,0.9877940851095214,0.9806968005546258,0.968420263053535,0.9932885906040269
16,"(1, 8)",100.0,0.22048731385787715,0.9799966800404898,0.12421735241502684,0.20083317998493097,0.9770883596715492,0.1119186046511628
17,"(1, 9)",10.0,0.010926908661976339,0.9667586151432146,0.005494505494505495,0.007841740566339241,0.9565552457625733,0.003937007874015748
18,"(1, 10)",100.0,0.8943321075997067,0.9748719819477647,0.8260844418739155,0.9760125041909032,0.9730951846881418,0.9789473684210526
19,"(2, 3)",100.0,0.9527061905708776,0.9738811631156307,0.9324324324324325,0.9420371505029942,0.9765161340142412,0.9099099099099099
20,"(2, 4)",100.0,0.30580526451187934,0.9740147919700939,0.18137525280382424,0.13419399121961662,0.9720090816874003,0.07207207207207207
21,"(2, 5)",100.0,0.8046843138786718,0.9768311866247339,0.6841216216216216,0.6583192779041463,0.9633544349035067,0.5
22,"(2, 6)",100.0,0.6252703268597695,0.9825446414590004,0.4585365853658537,0.503900169867422,0.9809693412110791,0.33902439024390246
23,"(2, 7)",100.0,0.9406046339556333,0.9823873714880583,0.9022310901505532,0.9395071367712837,0.9788572598915528,0.9031985005139367
