,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",100.0,0.01372194790403342,0.5708083306901521,0.006944444444444444,0.07761886218832072,0.5659525047509114,0.041666666666666664
1,"(0, 2)",100.0,0.449655670288415,0.6108597329588905,0.3557692307692308,0.3982894750298184,0.6078354140878516,0.2961829836829837
2,"(0, 3)",100.0,0.3030363113975658,0.6005870090527264,0.20264116575591987,0.2302445506591232,0.6448475369699713,0.14014116575591987
3,"(0, 4)",100.0,0.1951661817365377,0.5627180791981414,0.11805555555555555,0.21109516528903483,0.5844803250249235,0.12880824372759855
4,"(0, 5)",1.0,0.5131013797223702,0.6098591651488047,0.4428418803418803,0.4192115343021746,0.5303536400052704,0.34658119658119657
5,"(0, 6)",100.0,0.5028732715790707,0.4693299340620102,0.5415804002760525,0.10624593630953598,0.5587478864565456,0.058704278812974464
6,"(0, 7)",1.0,0.33464452277144396,0.4377932228824929,0.2708333333333333,0.1312070963961524,0.46464755242164624,0.0763888888888889
7,"(0, 8)",100.0,0.2400391613677794,0.6780438223799984,0.14583333333333334,0.2572440762223117,0.6605683644990095,0.1597222222222222
8,"(0, 9)",100.0,0.13640041182286913,0.6362119483574763,0.0763888888888889,0.24101968038585675,0.5404481208563884,0.15509259259259262
9,"(0, 10)",10.0,0.24097123085166158,0.621124886630383,0.14948210922787195,0.2511790426867689,0.618270844562023,0.1576035781544256
10,"(1, 2)",0.1,0.0,0.46296847441582645,0.0,0.10340498495107169,0.4979846616980296,0.057692307692307696
11,"(1, 3)",100.0,0.04693720055610427,0.5145465661882449,0.02459016393442623,0.03180769846095172,0.5325211570480903,0.01639344262295082
12,"(1, 4)",100.0,0.0,0.44065358516259395,0.0,0.010637873346399648,0.49813137922984324,0.005376344086021506
13,"(1, 5)",100.0,0.30076182178744065,0.4316956391558087,0.23076923076923078,0.29301348387158105,0.4973121184531116,0.2076923076923077
14,"(1, 6)",100.0,0.39351030808088877,0.4264084179982663,0.3653248924988055,0.2720724011235242,0.465602960635765,0.19218824653607264
15,"(1, 7)",100.0,0.07168010857206641,0.5258332814922339,0.038461538461538464,0.0,0.522772682278144,0.0
16,"(1, 8)",10.0,0.01369956110069173,0.5024927501817921,0.006944444444444444,0.0,0.5230477685695524,0.0
17,"(1, 9)",0.01,0.0,0.521265329781641,0.0,0.0,0.5580767179563431,0.0
