,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",1.0,0.0,0.9661821651887819,0.0,0.4575937898828397,0.9419763513204609,0.3021978021978022
1,"(0, 2)",0.1,0.3597822933790392,0.9724741070833949,0.22072072072072071,0.0,0.9571957552664832,0.0
2,"(0, 3)",0.01,0.6588171513754918,0.9654898451542019,0.5,0.653197005535554,0.9417407230641996,0.5
3,"(0, 4)",10.0,0.08201657436555802,0.9729500117490139,0.04281277728482697,0.03993183611056348,0.9213615120703066,0.02040816326530612
4,"(0, 5)",10.0,0.06313000616713398,0.9862038015522389,0.03260869565217391,0.0,0.9696045335065726,0.0
5,"(0, 6)",0.01,0.6205847864875714,0.967290177386076,0.4568398727465535,0.35033552352630876,0.9689857300902158,0.2138211382113821
6,"(0, 7)",100.0,0.6419844583883628,0.9668641704596522,0.48052232273125184,0.83658596938874,0.9511643800322742,0.7466442953020134
7,"(0, 8)",10.0,0.04818385670024843,0.9642368562242035,0.024709302325581394,0.711478864101076,0.9635300190616337,0.563953488372093
8,"(0, 9)",0.01,0.3708071593659034,0.9656575732635262,0.22945908935296133,0.36938804997235425,0.9661369259169541,0.2283464566929134
9,"(0, 10)",0.01,0.8186989928577824,0.9701980611629129,0.7081235697940503,0.9616394983131954,0.9708193985539769,0.9526315789473685
10,"(1, 2)",0.1,0.4747401986927374,0.9810237358542374,0.31313731313731313,0.46113275818193855,0.9576376967037498,0.3036828036828037
11,"(1, 3)",0.01,0.6608351718140795,0.9742094652748432,0.5,0.01092688255585582,0.9663500782486811,0.005494505494505495
12,"(1, 4)",0.1,0.04298121434752882,0.9690330138935236,0.02197802197802198,0.6670766301295279,0.9495610903204561,0.5141287284144427
13,"(1, 5)",100.0,0.0,0.9879284686626123,0.0,0.03241453823299932,0.9670781318916295,0.016483516483516484
14,"(1, 6)",1.0,0.45841235928154395,0.9666441825540346,0.3004467077637809,0.37129865907666965,0.968268746815093,0.2296881979808809
