,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",0.1,0.7061667232032414,0.8496032724240636,0.6041666666666666,0.615792470606518,0.8357253254895851,0.4875
1,"(0, 2)",0.01,0.6207963479449178,0.8462610734616659,0.49019607843137253,0.43742118078266967,0.8530586801232302,0.29411764705882354
2,"(0, 3)",10.0,0.27916726028504074,0.8589855992087673,0.16666666666666666,0.4783036283492326,0.8464215920874802,0.3333333333333333
3,"(0, 4)",10.0,0.5131614592526708,0.8504197994381053,0.3674418604651163,0.471264216591935,0.8528964833584175,0.32558139534883723
4,"(0, 5)",100.0,0.4939755616379908,0.8550470209928261,0.3473118279569892,0.3817222924606795,0.8486978146436197,0.24623655913978496
5,"(0, 6)",1.0,0.5104356495398065,0.8520381210780784,0.36435643564356435,0.5048234475494646,0.8534419442560952,0.3584158415841584
6,"(0, 7)",1.0,0.0,0.8670664134618483,0.0,0.0,0.8527294958991243,0.0
7,"(0, 8)",100.0,0.08341395782225362,0.8497601960063199,0.043859649122807015,0.34688297541547036,0.8294396662039024,0.21929824561403508
8,"(0, 9)",0.01,0.0,0.9561385428290079,0.0,0.6590430473900206,0.9664607838982826,0.5
9,"(0, 10)",0.01,0.0,0.8450932752878157,0.0,0.0,0.8304651810884055,0.0
10,"(1, 2)",0.01,0.42523895063949857,0.8346664484805326,0.2852941176470588,0.0,0.8417531486484238,0.0
11,"(1, 3)",0.1,0.5470728492815478,0.8569484327104004,0.4017857142857143,0.008292964308288074,0.8559537395926765,0.004166666666666667
12,"(1, 4)",0.01,0.468271428786551,0.8368052250860045,0.32509689922480617,0.4664961890893634,0.8376926240369111,0.32325581395348835
13,"(1, 5)",1.0,0.7043401194882606,0.8381138659347286,0.6073924731182796,0.3835888960218036,0.8417924794101111,0.24838709677419354
14,"(1, 6)",10.0,0.30104243757327126,0.8358474287910208,0.18358085808580857,0.4697057470776499,0.838954930812725,0.3261551155115512
15,"(1, 7)",0.01,0.7990307761997084,0.8524729950325445,0.7518939393939394,0.6204340791189521,0.8530476161355649,0.4875
16,"(1, 8)",10.0,0.7869026756835961,0.8360639779612753,0.7432017543859649,0.9029940371821633,0.8381388091003031,0.9787280701754386
17,"(1, 9)",10.0,0.9223406293300481,0.9458186104289987,0.9,0.008297555121353658,0.9663184498603036,0.004166666666666667
18,"(1, 10)",0.1,0.1832797292142163,0.8347274713075846,0.10294117647058823,0.008291904664595139,0.833953970075175,0.004166666666666667
19,"(2, 3)",100.0,0.6238571060142422,0.8577342007242669,0.49019607843137253,0.0,0.8563882027836376,0.0
20,"(2, 4)",10.0,0.8807389983440381,0.8366518190342762,0.9297309621523028,0.8722302109147081,0.8404785035460455,0.9064751481988144
21,"(2, 5)",100.0,0.897400755297661,0.8400257984940536,0.9631878557874762,0.3720686496859581,0.8430545122181391,0.23870967741935484
22,"(2, 6)",10.0,0.5729570726329305,0.8407136629794267,0.4345563968161522,0.9019899636883334,0.8402955028838472,0.9734614637934382
23,"(2, 7)",10.0,0.6240866012896593,0.8586023983311228,0.49019607843137253,0.6230943012691906,0.8548564683314139,0.49019607843137253
24,"(2, 8)",0.1,0.6117887017924306,0.8421266169234721,0.4803921568627451,0.9029322909197142,0.8360658293707769,0.9814241486068112
25,"(2, 9)",1.0,0.6642655506242315,0.9530111945759044,0.5098039215686274,0.6594967502145564,0.9684147664231045,0.5
26,"(2, 10)",1.0,0.5932249212670885,0.832507927159176,0.46078431372549017,0.5128661734233821,0.8227457909234039,0.37254901960784315
27,"(3, 4)",0.1,0.5504550104659058,0.8605160148159694,0.4046511627906977,0.5322749294211665,0.8568280918441057,0.386046511627907
28,"(3, 5)",1.0,0.49583963857559016,0.8597034600260852,0.34838709677419355,0.3879528332615093,0.8592175781045597,0.25053763440860216
29,"(3, 6)",1.0,0.5013232962092671,0.8560086281773089,0.35445544554455444,0.4825844687726513,0.8583682458595072,0.33564356435643566
30,"(3, 7)",100.0,0.5570566100119656,0.872710821762803,0.4090909090909091,0.5487584655952303,0.8736747558803517,0.4
31,"(3, 8)",0.1,0.3383958193300763,0.8618917568175922,0.21052631578947367,0.6177115672468325,0.8583471376497932,0.4824561403508772
32,"(3, 9)",100.0,0.0,0.9662076919696596,0.0,0.6577572982880382,0.9609515338060004,0.5
33,"(3, 10)",10.0,0.0,0.8553355294845939,0.0,0.2359035743336754,0.838696819477059,0.13725490196078433
34,"(4, 5)",0.1,0.6068586041452559,0.840075112479551,0.4749937484371093,0.3900992050803545,0.8361852958847411,0.25438859714928735
