,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",100.0,0.008291420100695498,0.824264357068741,0.004166666666666667,0.0,0.8300411575638929,0.0
1,"(0, 2)",100.0,0.617689801625768,0.8348143155733635,0.49019607843137253,0.6166128064111163,0.8308915259704481,0.49019607843137253
2,"(0, 3)",10.0,0.4280415935184157,0.8529198392391588,0.2857142857142857,0.4111772599030527,0.8475497832748753,0.2714285714285714
3,"(0, 4)",100.0,0.6230035437124876,0.8262724136024242,0.5,0.6206876888650187,0.8181749848927815,0.5
4,"(0, 5)",100.0,0.26524362129821866,0.8239219034685424,0.15806451612903225,0.3401368583613013,0.8287618360833577,0.21397849462365592
5,"(0, 6)",10.0,0.5992698717736133,0.8287799778037469,0.4693069306930693,0.608799392285851,0.8256053746291437,0.48217821782178216
6,"(0, 7)",100.0,0.0,0.8423945034167092,0.0,0.0,0.8470333406531696,0.0
7,"(0, 8)",100.0,0.01736531120019663,0.8531426184093064,0.008771929824561403,0.01736531120019663,0.8531426184093064,0.008771929824561403
8,"(0, 9)",100.0,0.0,0.9590964907388952,0.0,0.0,0.9579055031382353,0.0
9,"(0, 10)",100.0,0.0,0.8248970492893739,0.0,0.0,0.8253597754471866,0.0
10,"(1, 2)",100.0,0.3031040811935969,0.8422805148299446,0.18480392156862746,0.23503984658162305,0.8173399028934174,0.13725490196078433
11,"(1, 3)",100.0,0.008293011043173251,0.8569506479593664,0.004166666666666667,0.0,0.8563782421053118,0.0
12,"(1, 4)",100.0,0.6593682361274926,0.8052497110292274,0.5582364341085271,0.607661820418999,0.7800564117132777,0.49767441860465117
13,"(1, 5)",100.0,0.16120554337263943,0.8440230282795345,0.08911290322580645,0.0,0.7724441911978313,0.0
14,"(1, 6)",100.0,0.7847152058634268,0.7860604206354731,0.7833745874587459,0.6026664467746787,0.7653257883558493,0.497029702970297
15,"(1, 7)",100.0,0.008292951806399043,0.8556874512502494,0.004166666666666667,0.6134946527425156,0.8273145763427832,0.4875
16,"(1, 8)",10.0,0.05881767726138253,0.834984177915397,0.030482456140350875,0.03436948069982909,0.8395167663508919,0.017543859649122806
17,"(1, 9)",100.0,0.008297581610862272,0.9670375109874058,0.004166666666666667,0.0,0.9698280181214558,0.0
18,"(1, 10)",100.0,0.0,0.8294360089017134,0.0,0.008291043802207375,0.8168928555777942,0.004166666666666667
19,"(2, 3)",100.0,0.0,0.8582222978947583,0.0,0.0,0.8536366851172951,0.0
20,"(2, 4)",100.0,0.5305583210086835,0.7702086430649694,0.4046511627906977,0.592431435968364,0.7528425229134604,0.4883720930232558
21,"(2, 5)",100.0,0.2104878838289958,0.8438397536495503,0.12024035420619861,0.002147723471240956,0.8206276392050234,0.001075268817204301
22,"(2, 6)",100.0,0.4845277865454917,0.7714466804025378,0.35317414094350613,0.3605518896210926,0.8124714624961398,0.2316831683168317
