,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",0.1,0.5925158070368204,0.9472076001975418,0.4310897435897436,0.8651428191176329,0.9349691689553032,0.8050213675213675
1,"(0, 2)",0.01,0.6805851443849708,0.9655480006813089,0.525495337995338,0.8437501737982518,0.965977239919947,0.7489801864801864
2,"(0, 3)",0.1,0.673236459654529,0.9567060393846553,0.5193533697632058,0.8713177390702467,0.9451648176488868,0.8081739526411658
3,"(0, 4)",1.0,0.8055646968093843,0.9325714412697371,0.709005376344086,0.9005770562363469,0.9320138868045069,0.8711917562724014
4,"(0, 5)",10.0,0.6131939527701267,0.9501182685590466,0.45267094017094023,0.8714180442084546,0.9362844513135005,0.814957264957265
5,"(0, 6)",0.01,0.5816745161641772,0.9535264319484548,0.4184782608695652,0.9066250471296868,0.9389824925437207,0.8764233954451346
6,"(0, 7)",10.0,0.530079328230368,0.9469346860589573,0.3680555555555556,0.660295806266887,0.9335787484353586,0.5107777777777778
7,"(0, 8)",1.0,0.2209657839902536,0.9513163017561692,0.125,0.9094078216852636,0.9386365676824434,0.8819444444444444
8,"(0, 9)",0.01,0.5650120644383568,0.9460838149274061,0.4027777777777778,0.9040969016559226,0.9351955212098686,0.875
9,"(0, 10)",1.0,0.7506951500643735,0.9447762191370052,0.6227636534839924,0.8842502330294472,0.9478807659941061,0.8286252354048964
10,"(1, 2)",1.0,0.4541892099854205,0.9448028128563742,0.29895104895104896,0.8522057798911312,0.9421006095475281,0.7779720279720279
11,"(1, 3)",10.0,0.4710510881236633,0.9367968862094226,0.3146279949558638,0.5745930365082799,0.9186384577571679,0.4180327868852459
12,"(1, 4)",10.0,0.7043666828377723,0.9112819391678314,0.5740281224152192,0.6203615762712772,0.9006656451292052,0.4731182795698925
13,"(1, 5)",100.0,0.47009593166773345,0.9227483684718768,0.3153846153846154,0.12861437431036968,0.9042270374444925,0.06923076923076923
14,"(1, 6)",0.01,0.41896919058707666,0.9267800786896595,0.27066411849020544,0.9085140557170218,0.9190340224016857,0.8982322025800287
15,"(1, 7)",100.0,0.263766200176228,0.9238108657106208,0.15384615384615385,0.31748696013620814,0.9095280444205583,0.19230769230769232
16,"(1, 8)",0.01,0.6956886495285417,0.9186197357094577,0.5598290598290598,0.9152868802325604,0.9179286664674541,0.9126602564102564
17,"(1, 9)",0.1,0.28447451459259565,0.9247663502328837,0.16809116809116809,0.0,0.9122717066639345,0.0
18,"(1, 10)",0.01,0.6029743407759711,0.9373836602031062,0.4444263363754889,0.9073511696887969,0.928235492682534,0.8873859191655802
19,"(2, 3)",10.0,0.6587211458257859,0.951698363424986,0.5036684626848561,0.8597015335911076,0.9532505277119979,0.782872864840078
20,"(2, 4)",0.01,0.6298228205362328,0.9351114512680385,0.47481013610045864,0.7668119847199806,0.9318445258346922,0.6514399578915708
21,"(2, 5)",0.01,0.35143675263664176,0.9340827039451578,0.21643356643356643,0.594834757821377,0.9168977593688376,0.44020979020979023
22,"(2, 6)",0.1,0.4071311220180169,0.9525380093761812,0.25889328063241107,0.8874188289562317,0.9462367996614157,0.8354851670069061
23,"(2, 7)",0.01,0.2565039160713116,0.93655745846646,0.1486013986013986,0.8958457401864911,0.9409169379815688,0.8548951048951049
24,"(2, 8)",1.0,0.722965758639272,0.9426587647226944,0.5863199300699301,0.8866076945558753,0.9440105133336802,0.835785742035742
25,"(2, 9)",1.0,0.5717334469760134,0.9387543663612316,0.411033411033411,0.8961280397607261,0.9436697316614799,0.8531468531468531
26,"(2, 10)",10.0,0.39021879311264007,0.9486267394101873,0.24562937062937062,0.7620518837885306,0.9596137533151191,0.6319485599146616
