,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",0.1,0.39595587555943496,0.8473857245730486,0.2583333333333333,0.892575333875925,0.8171549769709601,0.9833333333333334
1,"(0, 2)",1.0,0.6211512097279959,0.8475812391379642,0.49019607843137253,0.617901615708604,0.8355885588417828,0.49019607843137253
2,"(0, 3)",10.0,0.05528561266975856,0.8505013509537211,0.02857142857142857,0.4783798998921673,0.8468994893395712,0.3333333333333333
3,"(0, 4)",1.0,0.5226812275047737,0.8414765805548137,0.37906976744186044,0.3570118382170825,0.8553841092331402,0.2255813953488372
4,"(0, 5)",100.0,0.6195195716113312,0.8443435924288356,0.489247311827957,0.5278348901955113,0.8445791571638366,0.38387096774193546
5,"(0, 6)",1.0,0.522200653637012,0.8532054263325703,0.37623762376237624,0.6226776347444768,0.8505972428969626,0.4910891089108911
6,"(0, 7)",100.0,0.0,0.8633678279967687,0.0,0.0,0.8553264692861636,0.0
7,"(0, 8)",10.0,0.5400886645793549,0.8548744997923505,0.39473684210526316,0.0,0.8573511837126628,0.0
8,"(0, 9)",10.0,0.28442825226624174,0.9693207265316062,0.16666666666666666,0.0,0.9660269100563809,0.0
9,"(0, 10)",100.0,0.628954652554859,0.8475441841348652,0.5,0.14348872661189546,0.841483641221359,0.0784313725490196
10,"(1, 2)",0.01,0.0,0.8429951454591147,0.0,0.008292275434841822,0.8415225550893001,0.004166666666666667
11,"(1, 3)",100.0,0.6146393219988975,0.8569095340968581,0.4791666666666667,0.7801854552598465,0.8569095340968581,0.7160714285714286
12,"(1, 4)",0.1,0.15606732096532158,0.8379694259106469,0.08604651162790698,0.9048905700409162,0.8383905432912022,0.9828488372093023
13,"(1, 5)",100.0,0.012804520872057742,0.8369370040624948,0.0064516129032258064,0.39579746856008574,0.8388095699400535,0.259005376344086
14,"(1, 6)",1.0,0.8616847225820461,0.8350647425793922,0.8900577557755776,0.9026549018568679,0.8362109699687128,0.9805693069306931
15,"(1, 7)",0.01,0.616778512461009,0.8520140244042987,0.48333333333333334,0.0082927437243668,0.8512794217854315,0.004166666666666667
16,"(1, 8)",10.0,0.5971089293284416,0.8422397085983193,0.4625,0.9008472839097791,0.834447410060067,0.9787280701754386
17,"(1, 9)",100.0,0.6329012589103994,0.9651049046234935,0.4708333333333333,0.008297444813421997,0.963335540390246,0.004166666666666667
18,"(1, 10)",100.0,0.8948683675093874,0.8329981755709935,0.9666666666666667,0.7613433232146677,0.8344707659408082,0.7
19,"(2, 3)",0.01,0.615563661712915,0.8565882527961407,0.4803921568627451,0.6233687248272741,0.8558903335418497,0.49019607843137253
20,"(2, 4)",0.1,0.10055710535868771,0.837840883680327,0.053488372093023255,0.37859125476267397,0.8421023487262624,0.2441860465116279
21,"(2, 5)",1.0,0.054113911671529916,0.8404477141191999,0.02795698924731183,0.37106729939040345,0.8462291153927423,0.23763440860215054
22,"(2, 6)",100.0,0.6113427903108327,0.844088316166533,0.4792079207920792,0.9035412704763236,0.8429922088063597,0.9734614637934382
23,"(2, 7)",100.0,0.9112386237521263,0.8587289907603082,0.9705882352941176,0.9200849449780572,0.8592457866259413,0.9901960784313726
24,"(2, 8)",0.01,0.5671011835465319,0.7371941603298329,0.46078431372549017,0.9047804142661154,0.83924043254538,0.9814241486068112
25,"(2, 9)",10.0,0.6593795951235109,0.9679097107564731,0.5,0.6602313047853244,0.9715893695977077,0.5
26,"(2, 10)",0.1,0.7776348715802246,0.8378558380800148,0.7254901960784313,0.8413445199085706,0.8395593924064402,0.8431372549019608
27,"(3, 4)",100.0,0.40798247516921066,0.8563989897941158,0.26777408637873756,0.22953687798821204,0.8551853200400436,0.1325581395348837
28,"(3, 5)",1.0,0.05874761545468225,0.8582607382345261,0.0304147465437788,0.40234429090866264,0.8592175781045597,0.2626728110599078
29,"(3, 6)",10.0,0.38412508984443466,0.8571644726939937,0.24752475247524752,0.6238571903623382,0.8550139350595851,0.4910891089108911
30,"(3, 7)",0.01,0.0,0.8729401532614844,0.0,0.0,0.8736558292565066,0.0
31,"(3, 8)",0.1,0.06742762059303863,0.8610036841393567,0.03508771929824561,0.5866064883156249,0.8590450569040841,0.4453634085213033
32,"(3, 9)",100.0,0.055533212603760006,0.9857227348717993,0.02857142857142857,0.0,0.9842501445019844,0.0
33,"(3, 10)",100.0,0.0,0.8551354794720907,0.0,0.0,0.8508344042032736,0.0
34,"(4, 5)",100.0,0.2527611966036312,0.8376212938262719,0.14883720930232558,0.9073589412494952,0.8379913098194679,0.989247311827957
35,"(4, 6)",100.0,0.688088255178205,0.8364831118775992,0.5844116969836519,0.9067923817263944,0.8376198748265062,0.9884181441399954
36,"(4, 7)",10.0,0.44211431521891,0.8588542583624472,0.29767441860465116,0.628067515941325,0.8510455548391628,0.49767441860465117
37,"(4, 8)",1.0,0.4535263557383643,0.8497589351869136,0.30930232558139537,0.8990344863250626,0.8340881205677267,0.9749490004079967
38,"(4, 9)",0.1,0.5774192125926979,0.9668286195466457,0.4116279069767442,0.4844100351331655,0.9659890289462193,0.32325581395348835
39,"(4, 10)",0.01,0.8775632325724988,0.8324011714254893,0.9279069767441861,0.9083829248470218,0.8353927435112242,0.9953488372093023
40,"(5, 6)",0.01,0.6745926498784841,0.8458106421728713,0.5610241669328223,0.9032351284064932,0.8366562201701522,0.9813265197487491
41,"(5, 7)",0.1,0.37496080735671483,0.8594851674001318,0.23978494623655913,0.3638710957443982,0.8540653630452238,0.23118279569892472
42,"(5, 8)",1.0,0.6430323277257154,0.8446245044672535,0.5191284663271081,0.9046842601052146,0.8381985462568144,0.9826259196378042
43,"(5, 9)",100.0,0.2795954940042126,0.9663982835237742,0.16344086021505377,0.3787479204284894,0.9671351013916075,0.23548387096774193
44,"(5, 10)",100.0,0.6829055452926373,0.8403625431834058,0.5751423149905123,0.36352613432117914,0.8360419920806764,0.23225806451612904
45,"(6, 7)",100.0,0.558873403899822,0.856071457419124,0.41485148514851483,0.6233932672021164,0.8503007186387977,0.49207920792079207
46,"(6, 8)",100.0,0.8263139479628977,0.84762876802725,0.8060448150078166,0.903621884235843,0.8351693039548826,0.9842973771061316
47,"(6, 9)",100.0,0.6102897970106691,0.9683474430822064,0.44554455445544555,0.36723060409370106,0.9655409666092871,0.22673267326732674
48,"(6, 10)",10.0,0.8019975531258893,0.8388128609815417,0.7682780042710153,0.9071504127788365,0.8349148125960363,0.9930693069306931
49,"(7, 8)",0.01,0.2326141968244819,0.8490339826060878,0.13476874003189793,0.11413932179236028,0.8085833937684022,0.06140350877192982
50,"(7, 9)",0.1,0.1661608153323804,0.9647553872024501,0.09090909090909091,0.16605176984181633,0.9574540778709891,0.09090909090909091
51,"(7, 10)",100.0,0.6300438762742818,0.8515116197149236,0.5,0.8780491733603599,0.8490573384868291,0.9090909090909092
52,"(8, 9)",0.1,0.4551092388412253,0.9600539300054562,0.2982456140350877,0.650220790966125,0.9613868750743353,0.49122807017543857
53,"(8, 10)",0.1,0.6551428438920096,0.8446538768897242,0.5350877192982456,0.6401314842559044,0.8308100654732523,0.5206398348813209
54,"(9, 10)",0.01,0.0,0.9628140541330933,0.0,0.6582488815804614,0.9630530027591386,0.5
