,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",1.0,0.6320158748804235,0.9424123047256009,0.47542735042735046,0.9296809757835425,0.9288080384101348,0.9305555555555556
1,"(0, 2)",100.0,0.5939052297078121,0.9529210503184671,0.4313811188811189,0.6592877043802672,0.9360522525315828,0.5088383838383839
2,"(0, 3)",10.0,0.5419088565468901,0.9505456686370058,0.3789845173041894,0.7687550646125274,0.9343802298880495,0.6530054644808743
3,"(0, 4)",0.01,0.7307415303811785,0.9389356275779127,0.5981182795698925,0.8324891039111414,0.9123881841136325,0.7654569892473118
4,"(0, 5)",1.0,0.2545712964886401,0.9356129222954106,0.14732905982905983,0.6984019472179166,0.8941435662448988,0.5729700854700854
5,"(0, 6)",0.01,0.5207244938429285,0.9515554347511372,0.3584368530020704,0.8760654608839453,0.9224127370667767,0.8341528640441684
6,"(0, 7)",0.01,0.053953023075120767,0.9352041869462838,0.027777777777777776,0.535868004317426,0.8976011455671163,0.3819444444444444
7,"(0, 8)",1.0,0.8236250495255103,0.9461983516943069,0.7291666666666667,0.8080092137659458,0.9342814727814185,0.7118055555555556
8,"(0, 9)",10.0,0.3312576432750573,0.9327668240413911,0.2013888888888889,0.5566304751271646,0.9006661178105099,0.4027777777777778
9,"(0, 10)",100.0,0.5846559907073676,0.9473654152634116,0.4227871939736347,0.7921664731105604,0.9344253978835035,0.6875
10,"(1, 2)",0.01,0.0,0.9321361371039436,0.0,0.33716233762153797,0.92216637878141,0.2062937062937063
11,"(1, 3)",0.01,0.8038164868026477,0.9305936559323934,0.7074401008827238,0.8445933034950788,0.9307816992363789,0.7730138713745272
12,"(1, 4)",100.0,0.5966347574388966,0.9067562170901657,0.4445822994210091,0.0,0.8856035141271472,0.0
13,"(1, 5)",10.0,0.6426329529605828,0.8991217269253438,0.5,0.0,0.8809697598356103,0.0
14,"(1, 6)",1.0,0.4050553394523427,0.9248045973821343,0.2593167701863354,0.4297052402533509,0.9203982043504289,0.2802795031055901
15,"(1, 7)",0.1,0.0,0.9130700532538705,0.0,0.015856174881495946,0.8819697169127801,0.008
16,"(1, 8)",0.1,0.6826586468008905,0.9228769525820171,0.5416666666666666,0.8768715017485681,0.9171157976168318,0.8400106837606838
17,"(1, 9)",0.01,0.07381682941435612,0.9139995495073295,0.038461538461538464,0.0,0.8803860209765091,0.0
18,"(1, 10)",100.0,0.8557146585499454,0.9218907878534471,0.7984028683181226,0.8445144229543307,0.9157354214294104,0.7835723598435462
19,"(2, 3)",100.0,0.38128984791181875,0.9527564256193176,0.23833543505674654,0.7236720826703151,0.9538218801848435,0.58299896824487
20,"(2, 4)",0.1,0.07806601343404689,0.9336022348014501,0.040736145574855255,0.7822249889064253,0.9251153328578311,0.6775697420858711
21,"(2, 5)",100.0,0.5374007601649042,0.9336937796441518,0.3772727272727273,0.4362940361784319,0.9121926830520964,0.2867132867132867
22,"(2, 6)",100.0,0.574150874475467,0.9409691023278823,0.41310863049993485,0.8349281762628292,0.9398663500052467,0.7510695825913217
23,"(2, 7)",10.0,0.7177076316827379,0.9216603740518335,0.5876643356643356,0.6740863645479113,0.9164016004081615,0.5331188811188811
24,"(2, 8)",10.0,0.24859096096040892,0.9400064144460027,0.143235236985237,0.7885720400533484,0.9304783567086905,0.6842220279720279
25,"(2, 9)",10.0,0.4306522554415025,0.9163188139862439,0.28146853146853146,0.5257666399461504,0.8940361599147837,0.3723776223776224
26,"(2, 10)",0.01,0.3697859563640318,0.9380857705728963,0.23028031290743156,0.5572693066523037,0.9349503350931756,0.3969272253170558
27,"(3, 4)",1.0,0.6606263806764172,0.924536622482418,0.5139256125506786,0.7686138588524888,0.913314064437826,0.663493742288031
28,"(3, 5)",10.0,0.5581789817160349,0.9146752687571897,0.4016393442622951,0.0632419840426281,0.8892356648964361,0.03278688524590164
29,"(3, 6)",1.0,0.49064032585145423,0.9357268154528041,0.33248905406781387,0.7045452576310044,0.9382563702601368,0.5640464311169942
30,"(3, 7)",100.0,0.1910037370250638,0.920484894770492,0.10655737704918032,0.0,0.9308722440467303,0.0
31,"(3, 8)",10.0,0.4872167685061095,0.9399165188702567,0.3288365209471767,0.8052116853248084,0.9367667634790373,0.706056466302368
32,"(3, 9)",0.1,0.0,0.9298195900963034,0.0,0.11176046050347822,0.9180256774803569,0.059502125075895564
33,"(3, 10)",100.0,0.7829243002987267,0.9412626984752589,0.6701861628230064,0.31455683518902644,0.930045962983161,0.18928869130313974
34,"(4, 5)",100.0,0.64720134585417,0.9172389665447077,0.5,0.5732598609343088,0.8815319726597476,0.42473118279569894
35,"(4, 6)",0.1,0.46357948611977456,0.9211703798073161,0.30972417017297804,0.8596236155970663,0.9120607651421457,0.812888198757764
36,"(4, 7)",100.0,0.6382240565647621,0.8993156761469182,0.4946236559139785,0.6331957990126552,0.8631250641462818,0.5
37,"(4, 8)",100.0,0.19751272761879254,0.9256370744065018,0.11055107526881722,0.9077731001538673,0.9058323123977863,0.9097222222222222
38,"(4, 9)",100.0,0.642817788244376,0.899845746915551,0.5,0.635378704847255,0.871285787876276,0.5
39,"(4, 10)",100.0,0.0084357128098504,0.9197468412650562,0.00423728813559322,0.0,0.9077737581854157,0.0
40,"(5, 6)",10.0,0.40187076953872414,0.9313641120850069,0.2562111801242236,0.49950014777564505,0.9065345488042532,0.3447204968944099
41,"(5, 7)",100.0,0.1803945836164032,0.9201262553512173,0.1,0.20467123479512175,0.9048936834291025,0.11538461538461539
42,"(5, 8)",10.0,0.842018102178994,0.9299417950522888,0.7692841880341881,0.6278284681379326,0.8868896485480414,0.48589743589743595
43,"(5, 9)",10.0,0.6256320055932987,0.9140545173169896,0.4755698005698006,0.045001438784941804,0.9011524650161772,0.023076923076923078
44,"(5, 10)",100.0,0.6809487154958082,0.9256918612656317,0.5385593220338983,0.6484143195839644,0.888540451949694,0.5104628422425033
45,"(6, 7)",1.0,0.5433065530692095,0.9111489141663418,0.38704968944099377,0.0,0.9165036604626307,0.0
46,"(6, 8)",0.1,0.42928240973682763,0.938163984225668,0.2783169427191166,0.8904137023066355,0.9230196539305242,0.8600327812284334
47,"(6, 9)",0.01,0.5595729855847019,0.9153666734697113,0.4029503105590062,0.6091180235325173,0.8997424395948523,0.46040372670807456
48,"(6, 10)",1.0,0.4565774507288907,0.9371597267334972,0.3018080850615854,0.8100133780533548,0.9271067779282716,0.7191809664175176
49,"(7, 8)",10.0,0.0,0.9157658812741478,0.0,0.0,0.9032863832624032,0.0
50,"(7, 9)",0.1,0.0,0.8981744349162231,0.0,0.10535037559453476,0.8872111676631149,0.056
51,"(7, 10)",10.0,0.504513399802466,0.9206687049622823,0.3474576271186441,0.7076035802043819,0.9136939746308559,0.5773728813559322
52,"(8, 9)",0.1,0.0,0.9269843549936088,0.0,0.595078734643397,0.9001711948944513,0.4444444444444444
53,"(8, 10)",0.01,0.5324262798817141,0.9317059525599163,0.372704802259887,0.8152042670622052,0.9206936959687416,0.7314030131826742
54,"(9, 10)",10.0,0.48431700184121246,0.9221983408300825,0.3283898305084746,0.5660272292274459,0.8887027322,0.4152542372881356
