,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",10.0,0.8144968659668278,0.9224453644210825,0.7291666666666666,0.9026090176315472,0.9024403205676492,0.9027777777777778
1,"(0, 2)",0.01,0.47309087177506565,0.9495152877096616,0.31502525252525254,0.6171639053720334,0.9281795341811007,0.4622668997668997
2,"(0, 3)",10.0,0.7042617570999433,0.9324454750411822,0.5658014571948998,0.8019057571101904,0.9280630970974815,0.7059426229508197
3,"(0, 4)",1.0,0.47237691053957803,0.9344104453129639,0.316084229390681,0.806824594137117,0.902995715172541,0.7291666666666666
4,"(0, 5)",0.01,0.7018665970710509,0.9392781736357974,0.5602564102564103,0.7739061981318427,0.9108543101926296,0.6727564102564103
5,"(0, 6)",0.1,0.8058241517949064,0.9340590953462186,0.7085489993098688,0.8613692360210933,0.9221003080641635,0.8081435472739821
6,"(0, 7)",1.0,0.6278396808274477,0.9301634381626516,0.47383333333333333,0.5363716664542745,0.8889143522778276,0.3840555555555556
7,"(0, 8)",1.0,0.6699127692732925,0.9385588237531466,0.5208333333333334,0.8560587678811871,0.9367104682752723,0.7881944444444444
8,"(0, 9)",100.0,0.8343593960840667,0.9364893488311475,0.7523148148148148,0.8761058519336697,0.9096966578207114,0.8449074074074074
9,"(0, 10)",100.0,0.5643280414976685,0.924092410703794,0.4061911487758946,0.635315746886551,0.8925734275024519,0.49317325800376643
10,"(1, 2)",0.01,0.3206483994352113,0.9223319025293617,0.19405594405594406,0.10233709823856452,0.9160512077621453,0.05419580419580419
11,"(1, 3)",100.0,0.20861723264940973,0.9044434674733431,0.11790668348045397,0.08877396726069842,0.9118307430181609,0.046658259773013876
12,"(1, 4)",0.1,0.0,0.8948318516553386,0.0,0.010687008670953619,0.8748092618294923,0.005376344086021506
13,"(1, 5)",10.0,0.5754041090375948,0.8991336522440219,0.4230769230769231,0.8259947925480541,0.8918038817905818,0.7692307692307692
14,"(1, 6)",10.0,0.18921349034006435,0.9095186956418695,0.10559006211180125,0.5227299980171066,0.911366467193255,0.36645962732919257
15,"(1, 7)",0.01,0.6417880820259542,0.895821788476137,0.5,0.0,0.8972947856506099,0.0
16,"(1, 8)",10.0,0.12301933940049331,0.9093292635318306,0.06597222222222222,0.1583138010302819,0.8983616974442836,0.08680555555555555
17,"(1, 9)",100.0,0.6570336961007932,0.8965293249253014,0.5185185185185185,0.0,0.878918812454927,0.0
18,"(1, 10)",100.0,0.6535157171724424,0.9075530719219871,0.510593220338983,0.1369744406018972,0.8964188515471991,0.07415254237288135
19,"(2, 3)",10.0,0.4060774569808669,0.9438882082704898,0.25868393901180786,0.7222285440762962,0.9313660659870939,0.5897913561847988
20,"(2, 4)",0.01,0.14719605095821492,0.9213843636260022,0.07998721708399129,0.8171546839603884,0.9105636283656582,0.741127152417475
21,"(2, 5)",0.01,0.6660724751846531,0.9253833460619119,0.5202797202797204,0.7509468622403132,0.9165803522080949,0.636013986013986
22,"(2, 6)",100.0,0.4692008865792417,0.9358633816835693,0.31308365547495987,0.14206603297780973,0.9364527953026377,0.07686335403726709
23,"(2, 7)",100.0,0.6784649858376374,0.9311040846649176,0.5336643356643357,0.6183799349513254,0.9132318649642914,0.46745454545454546
24,"(2, 8)",0.01,0.70520130064324,0.9280763630186581,0.5686431623931624,0.7308502080500138,0.934714649382673,0.5999902874902875
