,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",10.0,0.6627415604861272,0.9825425887657673,0.5,0.9939885466955032,0.9921505823737505,0.9958333333333333
1,"(0, 2)",0.01,0.6549363813244299,0.9864542892693984,0.49019607843137253,0.9951780572842553,0.9904023936764111,1.0
2,"(0, 3)",0.01,0.9436633251892623,0.991779305561148,0.9,0.9960032022887483,0.9920382261768904,1.0
3,"(0, 4)",10.0,0.970326544523272,0.9902783881347145,0.9511627906976744,0.5835638338218999,0.9886436010000872,0.413953488372093
4,"(0, 5)",1.0,0.6464939551087594,0.9870958608002989,0.48064516129032253,0.3580134599793381,0.9949245363132805,0.21827956989247313
5,"(0, 6)",0.01,0.901339216134517,0.9883873245450288,0.8283828382838283,0.9925318136114073,0.9929848324654265,0.9920792079207921
6,"(0, 7)",0.01,0.5776194142021995,0.9822767288464421,0.4090909090909091,0.993654988294108,0.9873899872666208,1.0
7,"(0, 8)",0.1,0.6253532506057718,0.9941497406804947,0.45614035087719296,0.6331724079746102,0.9923057185541452,0.4649122807017544
8,"(0, 9)",1.0,0.6638537528531592,0.987447812504008,0.5,0.9892238825220052,0.978677538395184,1.0
9,"(0, 10)",1.0,0.6759979784004674,0.9670614727947684,0.5196078431372549,0.0,0.949963296003203,0.0
10,"(1, 2)",100.0,0.8266732554808379,0.9844198005948126,0.7125,0.9940750740876141,0.9923230127200608,0.9958333333333333
11,"(1, 3)",1.0,0.9525739058656205,0.990020141246301,0.9178571428571428,0.9945259662331318,0.9932220273527069,0.9958333333333333
12,"(1, 4)",0.01,0.9088937427838679,0.989264613449213,0.8406007751937985,0.9799511943862249,0.9898463287997488,0.9702519379844962
13,"(1, 5)",0.01,0.27211086265181583,0.9669721122193304,0.15833333333333333,0.008565157646508881,0.9958504622392064,0.004301075268817204
14,"(1, 6)",100.0,0.4816116644286098,0.9881292943512059,0.3183993399339934,0.3824950258549955,0.9956611960007545,0.2367161716171617
15,"(1, 7)",1.0,0.7122285056211121,0.9832428142053167,0.5583333333333333,0.9918291014711288,0.9878569425643009,0.9958333333333333
16,"(1, 8)",10.0,0.8288295940399366,0.9943977193418267,0.7105263157894737,0.9909906593557273,0.9949513230892981,0.9870614035087719
17,"(1, 9)",0.1,0.9897817624277901,0.9838032967467488,0.9958333333333333,0.9882434259377505,0.9807683388730813,0.9958333333333333
18,"(1, 10)",0.1,0.658179943817868,0.9627579363967603,0.5,0.6516953296993512,0.9504691499144253,0.49583333333333335
19,"(2, 3)",0.1,0.6586797201968827,0.992095006048426,0.49299719887955185,0.996022280144186,0.9920760794245808,1.0
20,"(2, 4)",0.1,0.9428418972978371,0.9895804688804234,0.9003191974464204,0.9696650816159367,0.9889014762499776,0.9511627906976744
21,"(2, 5)",10.0,0.6593307616641743,0.948176948389222,0.5053763440860215,0.0,0.9949245363132805,0.0
22,"(2, 6)",1.0,0.06085536207597605,0.9905659737825014,0.031391962725684334,0.005922908151387472,0.9947352700748286,0.0029702970297029703
23,"(2, 7)",0.1,0.9910831380863784,0.9823238915906134,1.0,0.9936842681266799,0.987447812504008,1.0
24,"(2, 8)",0.01,0.9169833151380476,0.9942264925417272,0.8508771929824561,0.9925056106783049,0.9937864485373269,0.9912280701754386
25,"(2, 9)",100.0,0.9933217653013215,0.986732136508986,1.0,0.9893555968478397,0.9789354136450746,1.0
26,"(2, 10)",1.0,0.8053858176869432,0.9745268299568254,0.6862745098039216,0.6659068276872295,0.9597990882846066,0.5098039215686274
27,"(3, 4)",1.0,0.833896677489909,0.9951633604220638,0.717607973421927,0.9835106668142807,0.9927739986788718,0.9744186046511628
28,"(3, 5)",10.0,0.20660731373160787,0.9883792791043811,0.11536098310291858,0.3361375914410991,0.996873854052072,0.2021505376344086
29,"(3, 6)",1.0,0.9000320467697296,0.9962066905615292,0.8207920792079209,0.9934054636266713,0.9947352700748286,0.9920792079207921
30,"(3, 7)",10.0,0.6473854537490913,0.9917992775508451,0.48051948051948057,0.0,0.9915403569351027,0.0
31,"(3, 8)",1.0,0.7595238900011455,0.9953644558004188,0.6140350877192983,0.017390462746112865,0.9944654411677727,0.008771929824561403
32,"(3, 9)",100.0,0.8666475811297951,0.9886827150671841,0.7714285714285714,0.9902963851860977,0.9807792808274919,1.0
33,"(3, 10)",100.0,0.6674483158267034,0.9662318990812493,0.5098039215686274,0.6551729356987928,0.9500021946167452,0.5
34,"(4, 5)",0.1,0.664331498392397,0.9499829623239486,0.510752688172043,0.9833640428104411,0.9917499331386773,0.9751187796949237
35,"(4, 6)",0.1,0.690923451798687,0.9899178950961635,0.5306470181901911,0.9789852605247519,0.9917996155262708,0.9664978125719549
36,"(4, 7)",10.0,0.32304916104969356,0.989819417506469,0.1930232558139535,0.4268061905639927,0.9893604468782233,0.27209302325581397
37,"(4, 8)",0.01,0.6525558136302058,0.9917498086214152,0.48625050999592,0.5838647193993564,0.9903728967366783,0.413953488372093
38,"(4, 9)",1.0,0.9867607513241188,0.989819417506469,0.9837209302325581,0.9732489290739137,0.9767555035881953,0.9697674418604652
39,"(4, 10)",0.01,0.6878160434607367,0.9797646485887169,0.5299133606931145,0.6199602710253204,0.9485002318244599,0.4604651162790698
