,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",0.01,0.6193323068759186,0.9410724169261255,0.46153846153846156,0.6936570928819746,0.9144160871871664,0.5587606837606838
1,"(0, 2)",100.0,0.5645398279169345,0.9584272834760004,0.4001068376068376,0.7742975037043244,0.9370340941681126,0.6597222222222222
2,"(0, 3)",0.1,0.6934270747994098,0.9509746166279778,0.5456511839708561,0.5663544952360308,0.9302487247309976,0.40710382513661203
3,"(0, 4)",0.1,0.6624155117136614,0.9316998576901783,0.5138888888888888,0.8893852586553985,0.921116944095156,0.8597670250896057
4,"(0, 5)",100.0,0.11014309138912504,0.9277251385976649,0.05854700854700855,0.6330178380010753,0.9105406286698634,0.48514957264957265
5,"(0, 6)",10.0,0.5496029548884874,0.9533897660402708,0.38608523119392685,0.8067567383098819,0.9322335158800998,0.7110507246376812
6,"(0, 7)",10.0,0.05395806143406735,0.9382413491693546,0.027777777777777776,0.49522964378467266,0.9092934769157566,0.3402777777777778
7,"(0, 8)",0.01,0.4740794214918182,0.9488861149663761,0.3159722222222222,0.8553590336331274,0.9350365084062341,0.7881944444444444
8,"(0, 9)",100.0,0.0,0.9428942962943851,0.0,0.2303746739103528,0.9069780802754556,0.13194444444444445
9,"(0, 10)",10.0,0.7650708668141705,0.9463722009133543,0.6420668549905838,0.7684152311001672,0.9348075722678162,0.652306967984934
10,"(1, 2)",0.1,0.0,0.9341601429078568,0.0,0.3207158528663186,0.9234492411149967,0.19405594405594406
11,"(1, 3)",0.01,0.06334373932088565,0.9313071221805358,0.03278688524590164,0.4899942145594323,0.9228742842565817,0.3335435056746532
12,"(1, 4)",10.0,0.08205672786081136,0.8901688971437205,0.043010752688172046,0.0,0.8863107287989898,0.0
13,"(1, 5)",0.1,0.6147819865696587,0.920370394264433,0.46153846153846156,0.0,0.8877437108043538,0.0
14,"(1, 6)",0.01,0.3753985299082725,0.9286376448924378,0.23524844720496896,0.3527204157379014,0.9203158949460855,0.21816770186335405
15,"(1, 7)",10.0,0.0,0.9086346813663213,0.0,0.023681541588715396,0.8923567065421754,0.012
16,"(1, 8)",100.0,0.6371788643969578,0.9254441045050245,0.48584401709401714,0.053917629612255984,0.9143953911961774,0.027777777777777776
17,"(1, 9)",0.1,0.0,0.9162404056789151,0.0,0.0,0.8862073739459828,0.0
18,"(1, 10)",100.0,0.6475219858118737,0.9268941767178086,0.49755541069100395,0.18306588913798108,0.9160068779206738,0.1016949152542373
19,"(2, 3)",0.01,0.4116603955489156,0.9549977166915213,0.2623810615613894,0.34377307746218033,0.9513620188467838,0.2097902097902098
20,"(2, 4)",0.01,0.1810904557021132,0.933531630172665,0.1002706970448906,0.08050777645408261,0.9229351213555856,0.04208963079930822
21,"(2, 5)",100.0,0.3425060280489452,0.9322734834624941,0.2097902097902098,0.3784785124311868,0.9272709053756102,0.23776223776223776
22,"(2, 6)",0.1,0.6992915520079657,0.9406583113382911,0.5564978499761108,0.8198541276831568,0.9334970993666156,0.7308778178343396
23,"(2, 7)",100.0,0.5470445593041595,0.9166013025279646,0.38986013986013984,0.6076587005402004,0.9129853151231708,0.4553706293706294
24,"(2, 8)",100.0,0.5743565791256343,0.9366235588974222,0.4141656954156954,0.7968106483319439,0.9310350488194642,0.6964112276612276
25,"(2, 9)",1.0,0.0,0.9310852516728131,0.0,0.5174472934846982,0.8967580754120613,0.36363636363636365
26,"(2, 10)",10.0,0.3104229636419009,0.9377620423995716,0.18599620718264787,0.5330830235748585,0.9346295466843615,0.3728813559322034
27,"(3, 4)",100.0,0.7222205747942294,0.919033903770414,0.5948351842058875,0.7895899214889938,0.9122320861297362,0.6960162171690464
28,"(3, 5)",1.0,0.517713332293371,0.9236707467228223,0.3596469104665826,0.07839269506749462,0.8988107848782132,0.040983606557377046
29,"(3, 6)",0.01,0.5221602389259449,0.9447395832876059,0.36078301598615214,0.6390374736657225,0.9412168871095425,0.4837338356582833
30,"(3, 7)",1.0,0.0,0.9229452632486286,0.0,0.06931102331695792,0.927935468963472,0.036
31,"(3, 8)",0.1,0.35071170305652377,0.9445044453713085,0.2153346994535519,0.3548586214391126,0.925899544429963,0.21948998178506374
32,"(3, 9)",1.0,0.0633368951893171,0.9283572991734377,0.03278688524590164,0.0,0.9198200893014206,0.0
33,"(3, 10)",1.0,0.5992908729245701,0.9418237316449878,0.43946235065295913,0.2102982440559682,0.9416673863799468,0.11836621283689913
34,"(4, 5)",100.0,0.6483878383830267,0.8969602420973877,0.5076923076923077,0.6389585287609849,0.8848824576415271,0.5
35,"(4, 6)",1.0,0.3952207882535238,0.9223133695756184,0.25149435650838176,0.7828284537020775,0.9185168404541533,0.6820693915714953
36,"(4, 7)",1.0,0.7252315850791624,0.901492741752298,0.6066236559139785,0.7060844489144027,0.8927028267329286,0.584
37,"(4, 8)",0.1,0.5554601499849297,0.9168945033609293,0.3984094982078853,0.8315091694196117,0.901175185330113,0.7718413978494624
38,"(4, 9)",0.01,0.6312524338630632,0.9077392447357252,0.4838709677419355,0.6349584406451521,0.8697070571462311,0.5
39,"(4, 10)",100.0,0.36583981107959823,0.9148967932990661,0.22863131036996537,0.17847074374462155,0.9137737967941499,0.0988928376161837
40,"(5, 6)",1.0,0.4295725161120515,0.9276321151637443,0.2795031055900621,0.46175098092493966,0.9269441240584614,0.30745341614906835
41,"(5, 7)",100.0,0.19288855433467683,0.9233889211814339,0.1076923076923077,0.00796537799193412,0.9202675912705401,0.004
42,"(5, 8)",100.0,0.41153339994113636,0.9342309165588014,0.2638888888888889,0.7350556580199175,0.9173652778545119,0.6131944444444444
43,"(5, 9)",10.0,0.14217789099167374,0.9166623075895176,0.07706552706552706,0.48854934067374295,0.8945223062308606,0.33603988603988605
44,"(5, 10)",100.0,0.6078059292020919,0.9306121067783096,0.451271186440678,0.5383316461575385,0.8926659687118228,0.38536505867014337
45,"(6, 7)",1.0,0.5907399929567455,0.9125834804267856,0.43672049689440995,0.6071147946809391,0.8881627731149976,0.4611801242236025
46,"(6, 8)",0.1,0.6704993390934703,0.9353558482208109,0.5225370945479642,0.8230851007672174,0.9258807458171169,0.7408341959972394
47,"(6, 9)",100.0,0.41008574732355807,0.9184478002213484,0.2639751552795031,0.5917032597455122,0.8925196441753356,0.44254658385093165
48,"(6, 10)",1.0,0.5076090734439321,0.9410480735617348,0.34753658279818933,0.8593307881257429,0.9269405860954131,0.8009132540267396
49,"(7, 8)",1.0,0.42618748002932544,0.915105296555592,0.2777777777777778,0.5531941363581511,0.9000742192789298,0.3993055555555556
50,"(7, 9)",100.0,0.6418920924528213,0.896227197061064,0.5,0.6113525765443372,0.8997380127986558,0.46296296296296297
51,"(7, 10)",0.1,0.6578226378191098,0.9139379781832463,0.5138305084745762,0.5658176852968037,0.8975092446176236,0.413135593220339
52,"(8, 9)",0.01,0.0,0.9179912856431334,0.0,0.5602338410339366,0.8855357431076853,0.4097222222222222
53,"(8, 10)",100.0,0.8675276467226023,0.9319438207929536,0.8114406779661016,0.8642052401783398,0.9232424145961011,0.8122645951035781
54,"(9, 10)",0.01,0.0,0.9299628278192071,0.0,0.0,0.9092042218888263,0.0
