,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",100.0,0.6535323525979606,0.9742847721198452,0.49166666666666664,0.6602746963958208,0.971777329199358,0.5
1,"(0, 2)",100.0,0.2257256894335032,0.9860396509232605,0.12745098039215685,0.2849738576473382,0.9821372599161106,0.16666666666666666
2,"(0, 3)",0.01,0.05552161593458322,0.9784675320053959,0.02857142857142857,0.5833358939573928,0.9854515083916494,0.4142857142857143
3,"(0, 4)",100.0,0.5495186011940567,0.9827063270522172,0.3813953488372093,0.6555145799385163,0.9687492904436373,0.49534883720930234
4,"(0, 5)",100.0,0.41459237353115347,0.9726708235281869,0.26344086021505375,0.6568015786182992,0.973040839521383,0.4956989247311828
5,"(0, 6)",100.0,0.031182958684039662,0.9875608783148169,0.015841584158415842,0.6556518842165099,0.9743254244721524,0.49405940594059405
6,"(0, 7)",100.0,0.0868936158599794,0.9836220530597424,0.045454545454545456,0.6205507045516057,0.9775708813933753,0.45454545454545453
7,"(0, 8)",100.0,0.0,0.9796502273057384,0.0,0.0,0.9793615930556725,0.0
8,"(0, 9)",0.1,0.0,0.9730620723304866,0.0,0.6601141190644845,0.97108199559152,0.5
9,"(0, 10)",0.1,0.48685561596469323,0.9832019810450389,0.3235294117647059,0.6594610489958133,0.968260821634623,0.5
10,"(1, 2)",1.0,0.8383100589349511,0.9899401300112864,0.7269607843137255,0.990491180733971,0.9811614934222318,1.0
11,"(1, 3)",100.0,0.6879356081987059,0.9932495257380644,0.5261904761904762,0.9244038057979718,0.9842367932717253,0.8714285714285714
12,"(1, 4)",100.0,0.7747200725739388,0.990016881872519,0.6363372093023256,0.988888146292142,0.9825107856407761,0.9953488372093023
13,"(1, 5)",10.0,0.6605847271440621,0.9751646466704825,0.49946236559139784,0.9839229133014114,0.9734499695816758,0.9946236559139785
14,"(1, 6)",0.01,0.6584696436253296,0.9885269636736916,0.4936468646864686,0.9840737001809242,0.9761963578917816,0.9920792079207921
15,"(1, 7)",100.0,0.6963935604794544,0.9899401300112864,0.5371212121212121,0.9671825132616453,0.9801586606911409,0.9545454545454546
16,"(1, 8)",1.0,0.5675092301957607,0.9938126524401807,0.39714912280701753,0.8226080031769272,0.9766728718025948,0.7105263157894737
17,"(1, 9)",100.0,0.6504735440517039,0.9771340576798065,0.4875,0.9849242896947313,0.9702963825215858,1.0
18,"(1, 10)",100.0,0.6786774263325183,0.9878085190007231,0.5169117647058823,0.6626011438305276,0.981925592980832,0.5
19,"(2, 3)",0.1,0.4337890420294895,0.9955445338232249,0.2773109243697479,0.9477262864399018,0.9953135698666142,0.9044817927170868
20,"(2, 4)",100.0,0.5011688567207988,0.9804581763859951,0.33661650706794344,0.9903887426636028,0.983208704895067,0.9976744186046511
21,"(2, 5)",0.1,0.3536378677178865,0.9864906368820713,0.21543327008222643,0.9901184389706694,0.9835509796826858,0.9967741935483871
22,"(2, 6)",1.0,0.6238363568503295,0.983430480636032,0.45680450397980976,0.9858905264081783,0.9875310097365612,0.9842554843719666
23,"(2, 7)",0.1,0.5468966718720228,0.9832861651292125,0.3787878787878788,0.8102821354397698,0.981678289287865,0.6898395721925134
24,"(2, 8)",0.01,0.27462161235379645,0.9892142540978637,0.15944272445820434,0.0,0.9850729144646684,0.0
25,"(2, 9)",0.01,0.5073474342486147,0.9729651330260022,0.3431372549019608,0.9807996426338329,0.9715798648333078,0.9901960784313726
26,"(2, 10)",0.1,0.4525283181548552,0.9807643506822016,0.29411764705882354,0.6623400371078146,0.9807796450527059,0.5
