,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",1.0,0.6466519478646252,0.9542803506430685,0.489010989010989,0.6559348767857037,0.9532132618643296,0.5
1,"(0, 2)",1.0,0.588153364312549,0.9766275001782445,0.4207794751273012,0.9421464829832938,0.971613259885349,0.9144144144144144
2,"(0, 3)",100.0,0.4987448414295173,0.9593940283560141,0.33695652173913043,0.0,0.943745774271253,0.0
3,"(0, 4)",1.0,0.9115725141180966,0.9578444379706271,0.8695652173913043,0.6917666189366706,0.9513403969110237,0.5434782608695652
4,"(0, 5)",10.0,0.37029703220897026,0.9802796157535867,0.22826086956521738,0.8538970736981494,0.9570244662916545,0.7708333333333333
5,"(0, 6)",10.0,0.6327742353100066,0.9694279699329136,0.4696712619300106,0.6065522198417175,0.9593031268129089,0.4434782608695652
6,"(0, 7)",100.0,0.18909363928025985,0.9638997001737855,0.10482929676101546,0.6494399839178727,0.9502402491440528,0.49328859060402686
7,"(0, 8)",0.1,0.6348618006428877,0.9801413955100637,0.4694767441860465,0.8526805337749735,0.9814333277390949,0.7537917087967644
8,"(0, 9)",10.0,0.803539215721094,0.9563625479711675,0.6928277986990756,0.9595156215457424,0.9663719421143805,0.952755905511811
9,"(0, 10)",0.1,0.6903498839894625,0.9697861956258494,0.5359267734553775,0.6671782306031737,0.9588832983832322,0.5115560640732265
10,"(1, 2)",1.0,0.6572732189726334,0.9776350102389694,0.49504999504999503,0.0,0.9778751171843835,0.0
11,"(1, 3)",1.0,0.6031210757676084,0.9605375147070137,0.43956043956043955,0.010926398785839385,0.9588411702972812,0.005494505494505495
12,"(1, 4)",0.1,0.6536397180360991,0.9637928468240029,0.4945054945054945,0.010926889598139793,0.9664602497281167,0.005494505494505495
13,"(1, 5)",0.01,0.8859940330445729,0.9741060073093217,0.8125,0.9808171066720635,0.9623563278906718,1.0
14,"(1, 6)",10.0,0.7600863424931428,0.976615116600138,0.6221477709282588,0.9078272027248214,0.9767800641521954,0.8479674796747967
15,"(1, 7)",1.0,0.6605780162868142,0.9730925632162468,0.5,0.9810161369112087,0.9690432435891838,0.9932885906040269
16,"(1, 8)",100.0,0.8625231578146225,0.9769003843501292,0.7721217735752619,0.9182372060615429,0.9786805107372406,0.8648255813953488
17,"(1, 9)",1.0,0.9703961927119049,0.9644872806333853,0.9763779527559056,0.9619466519745928,0.9713164423957767,0.952755905511811
18,"(1, 10)",1.0,0.6615482893021367,0.9768739839497668,0.5001156737998843,0.9756874596246025,0.9724491898561003,0.9789473684210526
19,"(2, 3)",100.0,0.4342539841349795,0.9756530704984883,0.27927927927927926,0.1872308992473861,0.9710400894393383,0.1036036036036036
20,"(2, 4)",100.0,0.6644736766707785,0.9799039406333875,0.5026659312373598,0.9405575337442698,0.9733416687461557,0.9099099099099099
21,"(2, 5)",1.0,0.751543816764389,0.9776963677427895,0.6103603603603603,0.936047676809269,0.974048140204864,0.9009009009009009
22,"(2, 6)",0.1,0.8829802950230085,0.9799527136485615,0.8034717644473742,0.8646754362519822,0.987113071578226,0.7692595034058449
23,"(2, 7)",0.1,0.05226276233415446,0.9821593084255519,0.026845637583892617,0.20434908815560515,0.9780259918985882,0.11409395973154363
24,"(2, 8)",0.1,0.9437672566392102,0.9857099456394861,0.9052482715273413,0.8700745382622459,0.9897975698490615,0.7761889796773518
25,"(2, 9)",0.1,0.613081275119758,0.9835260565255468,0.4453429807760516,0.11133357217748299,0.9702144318896084,0.05905511811023622
26,"(2, 10)",0.1,0.6176878249327742,0.9845821249245061,0.45,0.9332999879062769,0.9824208603354282,0.8888572783309625
