,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",100.0,0.15934061013279024,0.9508161677915576,0.08695652173913043,0.6432445627690586,0.9395904427364012,0.489010989010989
1,"(0, 2)",10.0,0.3528374370699303,0.9584669894789403,0.21621621621621623,0.710997061456659,0.9525355346661945,0.5671758715236976
2,"(0, 3)",10.0,0.5644681033416584,0.9463673849172604,0.40217391304347827,0.0,0.9366694027292043,0.0
3,"(0, 4)",1.0,0.15910714486912392,0.9344521576775422,0.08695652173913043,0.02018527520404887,0.9241060054892528,0.01020408163265306
4,"(0, 5)",1.0,0.7875547179887598,0.9619953290542447,0.6666666666666666,0.48229338232301344,0.9483918139556702,0.3233695652173913
5,"(0, 6)",100.0,0.5166175404767589,0.9580841691549471,0.35365853658536583,0.3975415332981927,0.9639349659323142,0.25040650406504067
6,"(0, 7)",10.0,0.6467101145379242,0.94397404495385,0.491829588561424,0.668441462076143,0.9461009228139332,0.5167785234899329
7,"(0, 8)",1.0,0.5724999825283926,0.9568908136343386,0.40843023255813954,0.8346966353988603,0.9673950476865075,0.7340116279069767
8,"(0, 9)",100.0,0.4614402983836715,0.9639339827894506,0.30332078055460454,0.958858448563275,0.9691127306354043,0.9488188976377953
9,"(0, 10)",0.1,0.6963873364041118,0.9408969252265877,0.5527459954233409,0.6107747321750568,0.9487654837378425,0.4503432494279176
10,"(1, 2)",1.0,0.7317875296985639,0.9667557215098836,0.5887040887040887,0.8039118884047017,0.9763337060962434,0.6832491832491833
11,"(1, 3)",100.0,0.27365602353598506,0.9684452057897492,0.15934065934065933,0.032404172447351935,0.9489646048959514,0.016483516483516484
12,"(1, 4)",1.0,0.12890716011254386,0.9636053509685687,0.06907378335949765,0.032411483276682584,0.9616695466241106,0.016483516483516484
13,"(1, 5)",100.0,0.3718835484167538,0.9858129000676681,0.22916666666666666,0.854450128620532,0.9759643545537161,0.7598443223443223
14,"(1, 6)",1.0,0.18483961945876984,0.9619824749201595,0.10224247297418028,0.3586357358648668,0.9634433788740198,0.22032520325203253
15,"(1, 7)",100.0,0.6513916843915953,0.962146551246401,0.49236669370897557,0.9303684833211513,0.9608486313720523,0.9017626668633381
16,"(1, 8)",10.0,0.053071516514816765,0.9517382476728042,0.027296831075900845,0.2415620733050194,0.9640039472821955,0.1380813953488372
17,"(1, 9)",100.0,0.5108043001594631,0.9490477692929138,0.3494418966859911,0.9553285907450182,0.9734927175735307,0.9378298866487842
18,"(1, 10)",100.0,0.6337153967187136,0.9669983381318775,0.471283979178716,0.6294566314082113,0.9563241368051124,0.4691150954308849
19,"(2, 3)",0.01,0.837439707460715,0.9589777259630475,0.7432432432432432,0.353891680809655,0.9742346309921229,0.21621621621621623
20,"(2, 4)",10.0,0.2469548571994046,0.9452962389732897,0.14202978488692775,0.9391683947605862,0.9703710289339065,0.9099099099099099
21,"(2, 5)",0.1,0.6130360194818711,0.9696544109455757,0.44819819819819817,0.44084806518863073,0.9738720148146042,0.28490990990990994
22,"(2, 6)",10.0,0.8732258253608135,0.9494240843411359,0.8083498132278619,0.8761597900904804,0.9773497473599666,0.7939573720061526
23,"(2, 7)",1.0,0.41311978678876216,0.9587075007644226,0.2632867767095955,0.4713717706171672,0.9813938993143313,0.31017594775984036
24,"(2, 8)",100.0,0.8010470708338615,0.976688258309752,0.6789492981353447,0.8632250831007138,0.9791746809026178,0.7718285145610726
25,"(2, 9)",100.0,0.6295272743640519,0.9716284031609125,0.46559551677661914,0.01562092779616476,0.9677092922105748,0.007874015748031496
26,"(2, 10)",0.01,0.43835808344918453,0.9789401256338645,0.2824087245139877,0.6378363342610495,0.9607578915754166,0.4773826458036985
27,"(3, 4)",1.0,0.6575812776691573,0.9602005304981637,0.5,0.9781213364451457,0.957179527599208,1.0
28,"(3, 5)",1.0,0.2850504665354137,0.9839600305440581,0.16666666666666666,0.3966145119841507,0.9590671756643173,0.25
29,"(3, 6)",100.0,0.5790626966041588,0.9639906237646225,0.4138211382113821,0.44442286645444556,0.9657825601605694,0.2886178861788618
30,"(3, 7)",100.0,0.66009323855663,0.9709916268708952,0.5,0.6614509279947454,0.9406191082086843,0.5100671140939598
31,"(3, 8)",0.01,0.5693831509060768,0.9474808079796129,0.4069767441860465,0.2567994545424299,0.9586987800065532,0.14825581395348839
32,"(3, 9)",0.1,0.5593841839207805,0.9658473540871805,0.3937007874015748,0.0,0.9694732091842282,0.0
33,"(3, 10)",0.01,0.3699688037703836,0.9633492766237821,0.22894736842105262,0.9554715125182133,0.972023617386411,0.9394736842105262
34,"(4, 5)",10.0,0.8198021171372223,0.9729061087031202,0.7083333333333334,0.8587947181174135,0.969416882069742,0.7708333333333333
35,"(4, 6)",100.0,0.4413622966832713,0.9642211388300641,0.2861788617886179,0.4866654224186693,0.966557545797419,0.3252032520325203
36,"(4, 7)",0.01,0.6727072351680546,0.9519449777939608,0.5201342281879194,0.9795273495192478,0.9661422005606666,0.9932885906040269
37,"(4, 8)",100.0,0.4456250213741389,0.9541271631051979,0.29069767441860467,0.9096590643043629,0.9629981794898961,0.8619186046511628
38,"(4, 9)",0.1,0.6374835946672084,0.9632407264992112,0.4763779527559055,0.9589355413149983,0.9692702445075793,0.9488188976377953
39,"(4, 10)",0.01,0.4596873670056102,0.9556253333702966,0.3026315789473684,0.621772796557691,0.9595662952534939,0.45988184747583244
40,"(5, 6)",0.1,0.7572527891911988,0.9813834702654345,0.6164634146341463,0.7783850914386082,0.9773022294843811,0.6467479674796748
41,"(5, 7)",0.01,0.4029070079514822,0.9833763068504504,0.2533557046979866,0.9420982284726932,0.9765951667222941,0.9099552572706935
42,"(5, 8)",100.0,0.6409991916742332,0.9882839033469685,0.47432170542635654,0.7706397548824719,0.978401202511805,0.6356589147286822
43,"(5, 9)",0.1,0.327920911137219,0.9813238352815351,0.1968503937007874,0.7163131740631967,0.9838951385022676,0.5631561679790026
44,"(5, 10)",10.0,0.9047166699934276,0.9860955621531673,0.8357456140350877,0.8514462801237621,0.9764354136379025,0.7548245614035087
45,"(6, 7)",0.01,0.623244641365431,0.965542231229581,0.46012440661319365,0.5756281122429016,0.9553885726857985,0.4119004747094451
46,"(6, 8)",1.0,0.49513056363035335,0.9506423367817267,0.33473719039515976,0.5632446763233174,0.971466524543607,0.3965919833616941
47,"(6, 9)",0.1,0.5537153093947448,0.9400612678680241,0.39243326291530634,0.9088045503215368,0.9757638849350686,0.8504449138979578
48,"(6, 10)",100.0,0.36586718713607974,0.9746291234440972,0.2252032520325203,0.9151746094311054,0.9769863279825096,0.8607188703465982
49,"(7, 8)",1.0,0.7943352893196197,0.9629531811417422,0.6759696425784298,0.9157296337539698,0.9722980674470573,0.8653816138598408
50,"(7, 9)",10.0,0.6942585349581087,0.9487211617031345,0.5474290545896527,0.9554255259623036,0.976965615911641,0.9348147756698197
51,"(7, 10)",100.0,0.011901024759317334,0.9688925517667748,0.005987283645354998,0.4806077329435034,0.9725724424878293,0.3191628399858707
52,"(8, 9)",0.1,0.6922828697398115,0.9385212038516164,0.5484000183116645,0.7144869369593569,0.9669808101794085,0.5665514557773301
53,"(8, 10)",100.0,0.9439786536305168,0.9614052308207582,0.927172582619339,0.9008229330776062,0.9771906587313828,0.8355263157894737
54,"(9, 10)",10.0,0.653841592021773,0.949568918679468,0.4985702445089101,0.9404078299093114,0.9736676575078361,0.9093452134272689
