,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",1.0,0.602768607538474,0.8123039308802399,0.4791666666666667,0.6121004745777139,0.8222633551515537,0.4875
1,"(0, 2)",0.01,0.6187769083679099,0.8387976313730322,0.49019607843137253,0.6215439789267769,0.8490454731998214,0.49019607843137253
2,"(0, 3)",0.01,0.2792348412949986,0.8602668662715234,0.16666666666666666,0.4782974174807977,0.846382693473938,0.3333333333333333
3,"(0, 4)",1.0,0.5983307371702744,0.8310276433496693,0.46744186046511627,0.5552232238749871,0.8428686635338285,0.413953488372093
4,"(0, 5)",100.0,0.5201059468081985,0.8470169424706065,0.37526881720430105,0.41251659516305655,0.8425505019173597,0.2731182795698925
5,"(0, 6)",0.01,0.5995191114625866,0.8424096592424859,0.46534653465346537,0.6150394887089395,0.8199204164221734,0.49207920792079207
6,"(0, 7)",100.0,0.0,0.8567796730215168,0.0,0.0,0.8626699087424776,0.0
7,"(0, 8)",0.01,0.0,0.8514798746155472,0.0,0.6157315915115289,0.8507443175671204,0.4824561403508772
8,"(0, 9)",100.0,0.0,0.9476887639306076,0.0,0.0,0.9646827135309763,0.0
9,"(0, 10)",0.1,0.0,0.83756140398281,0.0,0.0,0.8339193493547415,0.0
10,"(1, 2)",10.0,0.9054324643397045,0.8400418251061184,0.9818627450980392,0.9059143342291097,0.8439519853291483,0.9776960784313725
11,"(1, 3)",0.1,0.09765324179379876,0.85449193623334,0.05178571428571428,0.0082929764078176,0.856211614842567,0.004166666666666667
12,"(1, 4)",100.0,0.881345763684771,0.8375764201331558,0.9299418604651163,0.900455297332214,0.8379315726629566,0.9730620155038759
13,"(1, 5)",100.0,0.046003111794753235,0.831536804359802,0.023655913978494623,0.26136563436259974,0.8376738219303281,0.15483870967741936
14,"(1, 6)",0.01,0.8400682353030401,0.8384758636775201,0.8416666666666667,0.9028167551149571,0.8364888172083005,0.9805693069306931
15,"(1, 7)",100.0,0.008292962921103065,0.8559241846273288,0.004166666666666667,0.008292825611270028,0.8530087175220227,0.004166666666666667
16,"(1, 8)",0.01,0.6318662309821693,0.8425175558379069,0.5054824561403509,0.9026940170151472,0.8376220132346701,0.9787280701754386
17,"(1, 9)",0.1,0.6405880903827924,0.966020630631019,0.4791666666666667,0.0082974823732752,0.9643491601318152,0.004166666666666667
18,"(1, 10)",10.0,0.09999537653848255,0.8339717268159063,0.05318627450980392,0.027480562285240748,0.8334949994469294,0.013970588235294117
19,"(2, 3)",0.01,0.0,0.8580309745876998,0.0,0.6234320900887834,0.8561292821678952,0.49019607843137253
20,"(2, 4)",1.0,0.12086152913406213,0.8398280546668089,0.06511627906976744,0.29842212110262545,0.8409753274219814,0.1813953488372093
21,"(2, 5)",1.0,0.8826252827519999,0.8446089617344524,0.9242251739405439,0.6019330469545251,0.8432745342203394,0.46799493991144847
22,"(2, 6)",10.0,0.3130298624320233,0.8453219579103024,0.19207920792079208,0.3359517210771092,0.8409824801837279,0.2099009900990099
23,"(2, 7)",0.1,0.0,0.8604710720617531,0.0,0.0,0.8624203898005445,0.0
24,"(2, 8)",100.0,0.03437415467699304,0.8451306682663408,0.017543859649122806,0.478448476835366,0.8473295049470653,0.3333333333333333
25,"(2, 9)",1.0,0.0,0.9693524325480323,0.0,0.6602266934792649,0.9715693976080105,0.5
26,"(2, 10)",100.0,0.0,0.838007589046202,0.0,0.6181738100230181,0.8365848392443401,0.49019607843137253
27,"(3, 4)",100.0,0.5348358928596461,0.8586532210097071,0.3883720930232558,0.5470284629816929,0.8542863054073975,0.40232558139534885
28,"(3, 5)",100.0,0.3968138161513033,0.8582607382345261,0.25806451612903225,0.38924072207780613,0.8592175781045597,0.25161290322580643
29,"(3, 6)",0.01,0.3220195662084919,0.8614728210229059,0.19801980198019803,0.4346232845572199,0.8574034213200391,0.29108910891089107
30,"(3, 7)",0.1,0.0,0.8724233573958513,0.0,0.6363344032038925,0.8748894710002758,0.5
31,"(3, 8)",1.0,0.6256651846497754,0.8614128141996495,0.49122807017543857,0.0552971225270333,0.8559831803238279,0.02857142857142857
32,"(3, 9)",0.1,0.0,0.9849669903801208,0.0,0.0,0.9852637642435538,0.0
33,"(3, 10)",100.0,0.0,0.8550965808585484,0.0,0.6309626904889032,0.8548765588563483,0.5
34,"(4, 5)",100.0,0.2788867363073778,0.8376671317433969,0.1672918229557389,0.34875632491054054,0.8375512658150674,0.2202300575143786
35,"(4, 6)",10.0,0.43884913985322477,0.8361765659428697,0.29749021413769283,0.9034450121233318,0.8369328975266258,0.9814413999539489
