,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",100.0,0.6667767079984716,0.9579580478021487,0.5113473483038701,0.9780103257570009,0.956966934603743,1.0
1,"(0, 2)",100.0,0.7898695646240198,0.9668714152095603,0.6676459067763416,0.9392484709292335,0.9705420152983311,0.9099099099099099
2,"(0, 3)",100.0,0.9472620802788454,0.9600792655805096,0.9347826086956521,0.9759804194088941,0.9530876537004482,1.0
3,"(0, 4)",0.01,0.6349507320105693,0.9495715753811252,0.4769299023957409,0.6514539682569173,0.9345307490648916,0.5
4,"(0, 5)",0.1,0.9029848602247768,0.9778498078344173,0.838768115942029,0.9799589760485733,0.960705455014364,1.0
5,"(0, 6)",100.0,0.500298765583431,0.9577427459844645,0.33858253799929305,0.2564445141394148,0.9608766938858544,0.14796747967479676
6,"(0, 7)",10.0,0.687743401780056,0.9534294673632042,0.5378611030055442,0.6514350720676855,0.934452981159056,0.5
7,"(0, 8)",10.0,0.1576362181260035,0.9742575107570531,0.08575581395348837,0.8893514239143876,0.9698091599672389,0.8212209302325582
8,"(0, 9)",100.0,0.7570864203285917,0.9701327884894909,0.6207634371790482,0.9686976221795478,0.9611371777496943,0.9763779527559056
9,"(0, 10)",0.1,0.7557587676384894,0.9558396325853804,0.6249427917620137,0.6377211871714653,0.943695320451453,0.48157894736842105
10,"(1, 2)",100.0,0.7128769243465204,0.9741253779229672,0.5621225621225621,0.9410158758424356,0.9743238826811873,0.9099099099099099
11,"(1, 3)",1.0,0.6344864422374857,0.9666425631534499,0.4722222222222222,0.975672031504108,0.9575386290816561,0.9945054945054945
12,"(1, 4)",0.1,0.7220739337271255,0.9670201186804912,0.576138147566719,0.977494456922271,0.9610555808222815,0.9945054945054945
13,"(1, 5)",100.0,0.8073148965433173,0.9856863116822162,0.6836080586080586,0.9796505949107251,0.9601128692038695,1.0
14,"(1, 6)",0.1,0.42289871115084054,0.9748546380963568,0.2700169748950237,0.9259125698370657,0.9691415454028576,0.8863754132046815
15,"(1, 7)",1.0,0.7066546223219241,0.9662420649224102,0.5570101039899698,0.9746764413545359,0.9607514819187024,0.989010989010989
16,"(1, 8)",100.0,0.4895096363845686,0.9707021522146788,0.3272744697163302,0.9043919986012271,0.9711131710273475,0.8462496805520061
17,"(1, 9)",100.0,0.5037996032552818,0.9706457915975025,0.3401834386086355,0.9714427288205755,0.9665571453789643,0.9763779527559056
18,"(1, 10)",0.1,0.6024568006051771,0.9683325585438405,0.43724696356275305,0.9732191208694891,0.965000488353331,0.9815789473684211
19,"(2, 3)",0.1,0.8466175093731866,0.9711797095915927,0.7503753753753755,0.9391499469873129,0.970331641874669,0.9099099099099099
20,"(2, 4)",100.0,0.7509802360671485,0.9742677068656364,0.6109578966721824,0.9402772553084984,0.9727415445134834,0.9099099099099099
21,"(2, 5)",100.0,0.7073207111759412,0.9867035312635557,0.5512387387387387,0.9277822870782398,0.9754308365898259,0.8845720720720721
22,"(2, 6)",0.1,0.5511080957313844,0.9781160134507554,0.3836299714348495,0.8819731339674977,0.9799909579860713,0.8017798286090969
23,"(2, 7)",100.0,0.3509714043194639,0.9805577002628496,0.21373722716004595,0.9399522628601042,0.9720461585990853,0.9099099099099099
24,"(2, 8)",100.0,0.48323904801193807,0.9713025472005581,0.3216268594175571,0.8618475234439043,0.9850878532947127,0.7660145610727006
25,"(2, 9)",100.0,0.4778073054639363,0.9865380891545761,0.3152443782365042,0.932427943076416,0.9781464426518887,0.89079236717032
26,"(2, 10)",10.0,0.5875902949884986,0.9811622472243676,0.41936936936936936,0.9329325763734332,0.9784174499326492,0.8914888572783309
27,"(3, 4)",0.1,0.9359734999122874,0.9655407777088075,0.9081632653061225,0.9790026104033849,0.9588688672261719,1.0
28,"(3, 5)",1.0,0.8853031682415978,0.9825752012418622,0.8055555555555556,0.9786641929229544,0.958219800129976,1.0
29,"(3, 6)",0.1,0.6742093644372513,0.9714116346533532,0.516260162601626,0.9200279220816677,0.9642612634985617,0.8796747967479674
30,"(3, 7)",0.01,0.7357894679706469,0.9666010209204641,0.5939597315436241,0.9764660051300766,0.9570885693059478,0.9966442953020134
31,"(3, 8)",0.1,0.80854480510004,0.9668850235831281,0.6947674418604651,0.9064186433555388,0.9704803438708551,0.8502906976744187
32,"(3, 9)",0.01,0.7480643029118796,0.9668657849105191,0.6100174978127734,0.9692078002499482,0.9621421898333582,0.9763779527559056
33,"(3, 10)",100.0,0.750819577323542,0.9700187950732827,0.6124269005847953,0.9713909140696427,0.9614121961131179,0.9815789473684211
34,"(4, 5)",1.0,0.7765173026588539,0.9823310790708616,0.6420068027210885,0.9794835810507904,0.9597920845402279,1.0
35,"(4, 6)",0.1,0.6790188921210442,0.9757064155687165,0.5206902273104363,0.9252518944070036,0.967929439768485,0.8861788617886179
36,"(4, 7)",0.1,0.8940774941873542,0.9658759333679687,0.8322147651006712,0.9777734583694075,0.956513471866739,1.0
37,"(4, 8)",0.1,0.36179553874312526,0.9668850235831281,0.22253203607024205,0.9058359517043716,0.9691453905306636,0.8502906976744187
38,"(4, 9)",100.0,0.6172732829940188,0.9732987451438198,0.451952434517114,0.9702798623293554,0.964257471879631,0.9763779527559056
39,"(4, 10)",0.01,0.9336985893064675,0.9700188871943323,0.9,0.9727109233730358,0.9640017001047091,0.9815789473684211
40,"(5, 6)",100.0,0.6295935409687657,0.9898969474300046,0.4615853658536585,0.9130841037326509,0.9643774992544495,0.8669715447154471
41,"(5, 7)",10.0,0.7878213426954906,0.9852222329921239,0.6563199105145414,0.9813030013477717,0.9632923260263551,1.0
42,"(5, 8)",100.0,0.7838515300402403,0.9844561139744604,0.6511627906976745,0.950921364096366,0.9709676787702747,0.9316860465116279
43,"(5, 9)",100.0,0.5426189360880199,0.9778457467838445,0.37549212598425197,0.9500037693261009,0.9718327698406353,0.9291338582677166
44,"(5, 10)",100.0,0.7071831297595689,0.9887395461860284,0.5504385964912281,0.9739130659208989,0.9663659937643744,0.9815789473684211
45,"(6, 7)",0.1,0.3702428901132528,0.9731787780119574,0.22860806460413596,0.9267797432837491,0.9674027758360203,0.8894308943089431
46,"(6, 8)",10.0,0.3726058053350716,0.9722579468775785,0.23046417092077898,0.0637591971809186,0.9705755119531031,0.03296228020419739
47,"(6, 9)",0.1,0.4621978175411115,0.9781110872647267,0.3025926637219128,0.9143569028474292,0.9727761139064977,0.8625568145445234
48,"(6, 10)",10.0,0.41273161007873016,0.9744685010866255,0.2618100128369705,0.9178531895467072,0.9720461201862572,0.8693838254172015
49,"(7, 8)",0.01,0.40917495788041613,0.9726672877247443,0.25908186358670204,0.9198361621164606,0.9677371945601454,0.876453488372093
