,Missing,alpha,H,Acc_known,Acc_unknown,H_semi,Acc_known_semi,Acc_unknown_semi
0,"(0, 1)",10.0,0.7847580819161047,0.9266394819873953,0.6805555555555556,0.9011537903696708,0.8995356351817192,0.9027777777777778
1,"(0, 2)",100.0,0.33301892274562284,0.9462041751269064,0.20206876456876458,0.5831632036187473,0.9180159207468779,0.4273018648018648
2,"(0, 3)",100.0,0.6296863909192905,0.9442446258571593,0.4723360655737705,0.836221142222599,0.9253543860554372,0.7627504553734061
3,"(0, 4)",0.01,0.5842298605059804,0.9248704766229595,0.42697132616487454,0.8168619434634291,0.9013378208592795,0.7468637992831542
4,"(0, 5)",1.0,0.6140479982627646,0.9353346250923605,0.4570512820512821,0.8019015282861784,0.9113565679719691,0.7159188034188034
5,"(0, 6)",0.1,0.7881116130237869,0.9399909413735935,0.6784851621808143,0.8602915044429473,0.9226685952803622,0.8058143547273982
6,"(0, 7)",10.0,0.5137963728603415,0.9136423087853949,0.35738888888888887,0.6862299899112447,0.9015184819866818,0.5539444444444444
7,"(0, 8)",10.0,0.619171124270673,0.9392217756783706,0.4618055555555555,0.8626169108221393,0.9330333423600852,0.8020833333333333
8,"(0, 9)",100.0,0.8505008444794921,0.9250973325971287,0.787037037037037,0.8813932417261543,0.9077975907042529,0.8564814814814815
9,"(0, 10)",10.0,0.5572734281727452,0.9377896772492199,0.396421845574388,0.7954662183179985,0.8935153705610381,0.7168079096045197
10,"(1, 2)",10.0,0.6564142309750568,0.919157824992264,0.5104895104895105,0.0706141988069814,0.9218115213988823,0.03671328671328671
11,"(1, 3)",0.1,0.8774537009014215,0.91336168657809,0.8442622950819672,0.8993600871815582,0.9139316323396349,0.8852459016393442
12,"(1, 4)",1.0,0.010687927166097877,0.8872927956054241,0.005376344086021506,0.0,0.8742873225025911,0.0
13,"(1, 5)",1.0,0.11511299752795309,0.8894956045724403,0.06153846153846154,0.0,0.8891566349845428,0.0
14,"(1, 6)",0.1,0.30480312516204155,0.9058090852513909,0.18322981366459629,0.5227851588091218,0.911701900142138,0.36645962732919257
15,"(1, 7)",0.1,0.6035778546585976,0.8959421499242283,0.45507692307692305,0.0,0.8973803436918301,0.0
16,"(1, 8)",10.0,0.769930637711407,0.8983914650111287,0.6736111111111112,0.15255187402437456,0.9006619148344414,0.08333333333333333
17,"(1, 9)",10.0,0.009211701283194764,0.8967321305292878,0.004629629629629629,0.0,0.8949133886436091,0.0
18,"(1, 10)",10.0,0.00422732128787543,0.8985979742864312,0.00211864406779661,0.04543553390917868,0.9014531690815166,0.023305084745762712
19,"(2, 3)",0.01,0.5048132430818052,0.942754002544502,0.3446921930528488,0.03327153984989777,0.9323854935492984,0.016937980052734152
20,"(2, 4)",0.1,0.12508781651591427,0.9227203554588007,0.06709151063989774,0.3090990873749864,0.9146773548310543,0.18597262952101662
21,"(2, 5)",10.0,0.5474675376923569,0.9288431261933136,0.3881118881118881,0.017317690707683242,0.9184091324312045,0.008741258741258742
22,"(2, 6)",0.01,0.42918899274650224,0.9392188385679707,0.2781457672762021,0.1728868579118554,0.9295097801532535,0.09530686704599749
